Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
LAPTM5,599.198,219.7076,418.1437,408.2555,1279.259,533.3919,460.01447,438.88428,286.17896,773.0298,605.11847,637.46765,316.3049,469.7686,199.30023,930.10175,585.0467,1716.532,439.50018,216.10785,212.01274,670.4262,788.7919,433.1289,313.77753,518.6382,385.5038,668.2445,758.69604,307.70093,823.29175,1195.718,732.7172,625.5309,813.8716,450.43454,766.59937,685.52747,221.88365,417.4119,203.16106,300.37088,215.95303,290.0501,729.5978,392.6039,374.0052,593.6061,737.7487,383.44983,489.5294,258.49695,241.07814,584.93445,252.69676,1865.3676,200.46832,351.68997,379.086,511.74295,482.0921,740.01953,320.92764,329.15433,690.79443,829.3459,726.351,296.97736,221.93225,160.9988,1074.8748,106.72757,409.8234,363.49158,622.08496,392.58884,379.45694,404.05713,279.21173,337.21344,309.06696,653.4315,517.3093,496.0156,994.7623,441.52478,998.7772,532.90784,272.21603,422.8385,730.6908,324.4062,656.8337,674.74896,559.3606,436.47507,369.6947,369.80612,712.39557,1121.591,604.2698,172.90192,657.2943,407.23822,528.37305,10678.07
MARCKSL1,764.06964,338.92413,555.9051,493.556,1580.3696,612.9138,571.32886,536.9319,351.66977,925.2569,729.92395,778.7901,416.79623,638.9504,251.30264,1140.9445,613.7709,1781.1876,536.4997,293.30334,246.55081,960.13007,833.89935,562.7168,528.51337,774.14325,447.96515,820.42633,958.54565,360.12698,992.415,1407.1499,1500.3689,684.0361,1096.896,621.379,972.6824,856.30304,289.8556,527.98663,186.43753,375.49396,334.44843,442.7226,898.63715,529.9293,491.72696,739.23114,971.9547,773.00183,674.95166,368.44577,320.81567,710.8399,348.8271,2244.5027,258.09534,576.6285,482.36316,668.47363,578.5431,937.23486,406.70465,445.7727,889.407,956.68427,923.27527,374.586,243.57378,257.7405,1271.7012,139.03818,459.84955,416.339,795.63007,528.34985,518.85175,434.36612,342.48087,487.0851,377.75903,846.1753,583.2613,645.908,1100.9719,577.3925,1138.3168,633.9193,366.66357,605.911,764.9824,458.33542,745.7904,760.77954,638.19604,543.4847,392.06137,419.03845,916.1884,1447.7456,891.53625,331.32565,780.9637,483.7632,672.05493,13042.996
BSDC1,292.50494,129.46689,229.19238,206.72237,659.3104,258.30957,248.43806,228.94904,141.90604,414.17276,313.69946,331.66968,178.58566,264.0476,114.59086,304.9219,251.58954,669.02576,209.8782,112.86546,110.22365,352.8006,376.80148,217.84937,176.24907,261.7421,202.26532,369.66373,395.11594,159.47986,431.25134,574.8327,379.16827,269.61383,450.6652,257.00134,441.69778,372.61893,107.474754,216.78366,82.29691,155.46594,146.0936,167.5978,392.53976,202.90128,219.28961,297.67786,389.82468,272.2219,265.75104,133.53214,125.44553,286.38126,118.698105,878.35266,107.79294,185.98106,189.5121,274.6668,234.50024,382.28705,177.83318,169.63036,353.5338,390.68207,392.3198,155.08621,110.05784,99.949814,487.6239,54.28159,198.61781,164.17735,355.20435,217.91304,194.54822,197.14246,129.0568,178.45073,160.94687,346.02838,263.65466,252.7036,439.7891,246.6707,440.27448,267.95206,144.54169,244.81938,355.28958,167.80322,314.75018,346.50223,281.9413,245.6374,151.36038,179.32994,373.34744,581.23926,324.79843,95.8407,337.25815,232.84808,289.30588,5499.0703
TMEM54,879.65,390.35355,654.6178,547.81335,1950.7997,761.7539,709.0366,675.14526,427.03406,1180.776,911.5658,974.3036,565.1353,739.2493,335.215,843.5201,701.55396,1862.9861,619.14496,361.60522,380.1157,968.7388,1087.773,511.94598,450.4193,759.51874,635.8795,1032.6155,1021.8329,430.53677,1288.6956,1674.0868,1085.0883,863.3266,1224.2361,732.56476,1228.4297,1055.0756,358.6963,678.46027,220.19746,477.60675,372.29788,541.3013,1205.9281,671.8628,645.5665,844.5305,1210.6333,650.9557,801.227,476.2199,387.95117,859.94824,349.05664,2607.0027,290.45636,577.629,619.246,846.7093,731.48895,1142.5461,504.6115,516.97986,997.86694,1050.9418,1193.2726,466.02246,330.37204,256.47693,1399.3398,173.72481,611.9228,517.57416,944.2528,622.7814,614.85254,592.42114,412.11493,561.8225,467.8159,1049.1047,854.3336,721.5587,1522.7051,719.01086,1433.5935,852.6649,444.58118,677.0348,1048.8331,474.34702,6264.36,1114.7966,793.1653,698.83246,382.0297,504.88504,1139.1967,1731.033,981.3394,291.2155,1093.8073,613.69434,890.4461,15980.363
PSMB2,443.0536,182.66824,331.37018,296.9388,1028.0353,401.7291,371.8997,323.1995,220.63069,587.98663,488.91446,463.23334,283.47513,421.87518,183.0104,561.7045,385.64807,1129.2128,329.5157,155.75378,170.06136,554.069,544.715,311.4177,251.45718,417.3643,321.0579,509.49197,566.3608,213.5408,678.6653,814.20416,580.3806,399.0031,647.62683,408.2615,628.4405,507.2571,182.73021,341.37872,118.682396,205.71747,191.298,278.81015,546.549,327.11182,302.34097,438.50867,575.7116,338.16403,377.54044,203.24588,180.84445,429.95883,199.05682,1483.8704,155.69618,278.87616,295.31494,435.78094,441.1782,669.2069,280.0661,257.5349,586.5277,554.3681,535.7792,209.78273,160.7295,128.16708,787.5078,79.93852,261.39624,263.00235,549.7484,328.95062,290.25882,265.64075,215.55061,288.0561,226.62346,503.3415,390.81726,399.4246,669.04407,340.1167,632.77783,367.28598,228.79915,353.55066,543.3873,254.39627,440.17722,485.89267,425.45392,359.83337,240.61324,267.20636,572.13306,845.81226,460.65405,149.60382,514.92664,337.24377,415.24976,8476.376
CLSPN,931.3666,379.72742,667.7079,628.7657,1978.5155,763.6026,768.01166,680.98956,457.35904,1229.6543,1001.8935,982.3376,574.15045,828.9986,298.28186,988.46295,827.05133,2283.1987,664.98865,347.24777,350.38953,1114.0232,1096.6501,674.89923,539.3328,873.2974,598.8896,1061.1937,1097.719,479.8627,1183.6337,1859.4653,1136.1172,911.3214,1389.5968,791.8668,1285.7361,1097.5353,381.8352,683.7709,222.97261,491.8469,398.13104,560.9044,1238.7678,673.34503,692.84766,1038.9731,1349.551,658.6509,828.90564,440.27963,400.33707,855.285,375.0301,2672.235,322.58408,544.301,601.68274,832.9038,741.69867,1193.0565,556.9363,540.60425,1108.3351,1183.69,1171.039,428.7729,346.79285,253.48409,1656.9418,176.66125,552.47546,497.99814,1082.3971,713.5783,616.5866,595.5672,409.03476,586.4404,485.9091,1065.6283,832.6911,782.3154,1359.8472,698.5252,1351.2444,806.49023,426.76004,723.2904,1163.8953,497.97607,935.56177,984.33624,896.2641,713.4896,470.99008,527.2938,1207.0984,1800.6122,1020.8008,308.2211,1020.70447,679.91003,894.001,16464.479
MAP7D1,873.78534,342.7431,686.57416,568.0195,2213.5667,878.8199,772.2976,718.9829,423.788,1312.3348,1048.0038,1039.738,553.1707,788.20483,309.4829,826.4512,763.79944,1954.4329,712.04565,328.78915,333.31958,1185.4335,1191.1124,660.61316,480.59406,851.8943,669.41815,1038.7622,1262.9061,488.66425,1319.6525,1997.9246,1165.2632,935.2253,1337.3314,756.0388,1347.5454,1062.6951,310.58234,710.4739,178.04893,524.26227,396.09695,454.97964,1185.3116,647.27094,625.19403,958.48083,1121.7185,675.2498,825.58453,470.11752,406.24582,968.4771,405.9098,2914.2627,339.13843,591.6495,655.66296,902.0272,816.69977,1303.1864,551.8595,544.2232,3021.9373,1270.264,1257.6967,428.4784,345.9112,282.62396,1547.5396,178.2481,600.10565,452.91165,1081.8868,632.6957,610.5824,627.46185,434.67108,596.6256,487.247,1155.0969,836.9034,734.1851,1626.0182,715.8088,1485.731,795.8019,457.81857,747.8454,969.36194,484.4219,1014.15704,975.5281,887.46704,772.8247,347.42905,594.3769,1172.872,1889.728,1016.8579,264.89197,1064.2092,757.6027,930.6071,17855.941
CSF3R,191.50252,72.60254,90.9684,91.501335,347.80173,136.82338,115.26146,100.92122,72.470856,168.80746,169.6822,158.73682,90.83737,136.24573,59.183933,960.1707,385.11276,1107.9814,197.4505,122.71429,33.018425,203.0383,177.14487,118.906,145.92622,127.24072,94.16511,205.3645,186.18394,91.15328,222.67546,327.70175,182.77151,254.60413,199.32971,109.754,192.5908,171.2234,55.530895,105.18422,74.87688,65.23555,51.19987,77.397644,204.24033,99.69061,113.25178,173.61383,237.96513,93.400856,125.03032,136.18158,70.749794,168.32004,58.78136,415.83676,49.084347,105.19151,93.44582,158.39941,118.75015,195.09,78.609764,72.485596,176.31537,193.20648,213.07898,77.22341,47.854347,30.835709,435.54965,18.288155,82.190956,76.6922,204.06728,112.267204,125.80628,94.97456,55.659275,84.182625,75.17655,164.98106,114.577644,124.11624,165.71278,265.49976,192.03696,150.38263,64.85649,103.09499,373.1192,82.445366,181.74353,167.55672,135.40685,116.75374,128.73254,94.59722,187.37006,257.1732,146.98099,64.53993,169.19543,94.699234,136.77365,2662.5596
CDCA8,366.17642,146.41966,275.4057,228.32399,893.6017,329.64395,300.2069,279.93317,184.46376,528.90045,410.9369,423.04913,219.6371,327.67953,115.70058,353.68842,306.96466,839.3766,296.52536,144.7304,140.88065,418.2285,488.7262,289.25305,193.6695,349.37042,246.028,436.0473,501.1443,177.49791,565.73157,783.7595,517.8471,380.96735,539.29486,293.81107,526.67737,455.09967,132.81418,269.17798,80.16374,208.53337,143.89796,185.23508,473.0224,250.89273,274.21335,394.84158,483.46408,261.4146,354.00455,166.89882,151.58113,381.969,159.0182,1191.2057,116.37222,250.8158,239.44588,356.1842,306.83002,511.5166,214.04968,229.75163,461.66595,511.76114,485.90497,186.4668,141.83765,122.551895,688.51447,74.988525,234.75948,218.04831,418.818,278.38654,240.54556,253.455,159.62837,230.9358,202.54921,478.43408,320.88986,307.39725,602.48987,280.78986,635.5319,347.4063,181.15215,294.82224,411.5863,215.92447,424.34143,398.88162,341.1116,305.7365,134.5095,229.95174,490.20285,746.0946,446.61246,139.48752,407.4248,299.14465,375.08368,7224.7075
CAP1,487.48825,211.16911,407.31476,359.25635,1136.2467,436.31485,432.30322,402.48578,261.96124,702.7808,560.98346,572.7866,310.1628,437.46136,178.89326,688.7423,469.5541,1210.897,400.18414,203.05013,195.50658,660.16595,643.484,388.2868,298.15393,443.37823,365.63235,636.4066,694.0883,267.1638,698.4431,1159.4724,682.1002,497.90393,787.28534,462.7622,689.57996,643.7215,198.51076,386.58636,136.88242,268.77115,237.55565,287.3597,663.2719,367.91656,378.7397,551.64087,694.51624,362.19046,455.54877,252.23659,223.4546,531.9952,219.1022,1580.8486,190.42241,341.9326,341.54935,483.347,416.28513,662.40826,313.49326,297.51303,614.3941,844.852,710.695,304.99893,178.29616,146.79851,944.22723,104.60777,318.77512,297.4753,563.0743,390.44147,353.65112,344.02856,234.47052,295.8679,300.3001,609.7267,476.27347,413.14276,868.84814,408.90842,820.1708,476.32523,259.15692,386.16766,605.1007,284.83322,581.8009,568.49146,468.23743,416.84195,259.9376,314.7803,683.75854,1022.65894,576.2142,166.16437,577.3119,377.39114,500.22974,9662.979
COL9A2,27.670883,16.88891,16.538725,14.832551,62.227005,20.690586,23.602692,21.227348,16.538961,33.90989,41.529892,23.1481,21.062176,28.361612,11.152359,155.0172,61.44197,166.51024,25.59713,11.926605,7.171706,36.965637,24.509754,20.91248,18.592102,24.597956,17.639843,32.269405,26.642412,16.429346,45.809097,58.77291,24.50923,30.391117,33.468437,21.740768,36.847794,32.886032,11.544195,21.557009,6.71427,9.1524315,10.0308895,19.458967,46.349117,26.677551,22.197853,26.687637,63.33193,22.45762,25.35109,11.433244,12.172747,25.019476,6.7004595,73.44205,7.212962,15.770329,14.182716,18.543497,21.665152,40.668194,14.685116,16.535828,29.82951,32.866055,34.317642,17.411976,8.099176,9.849942,75.00269,5.323997,13.894154,14.9272785,29.674953,19.746374,18.003414,13.4147835,11.75141,19.418436,9.797267,30.57402,20.451378,30.096087,34.927998,16.838852,44.32554,30.66699,12.717473,21.00218,80.29574,15.854779,23.85894,32.14219,25.90613,21.786133,24.88629,19.07021,35.069363,52.856712,30.200565,9.935344,24.499943,15.9965515,28.368366,474.01495
CITED4,15.123424,5.576763,12.535295,20.227505,26.53075,14.562022,9.827626,12.644317,7.9300284,22.755161,16.340567,19.937849,9.377861,14.499432,7.4817414,12.86755,11.514344,27.673409,9.834306,4.8900847,5.5426946,31.32716,24.93773,9.002649,5.8477783,10.960233,10.673952,16.612759,41.88831,8.97367,17.23758,28.394701,18.828186,14.390151,31.364222,12.791869,17.367695,17.892962,7.818725,13.507743,2.2871547,9.66274,6.760952,5.3125134,15.771675,7.7307587,13.54782,15.441759,41.39431,11.023725,15.081808,6.800748,6.0356865,14.896938,3.821893,50.579483,4.53181,8.385862,12.47326,15.25375,9.523627,16.843855,9.647051,9.317893,18.74614,13.665963,15.7969475,7.680551,4.7304406,2.3779073,25.23729,3.2884429,8.520573,11.97855,14.936058,19.748297,10.282955,9.777224,8.3481655,10.936069,7.723012,18.9812,18.12842,15.049759,17.833464,17.370804,25.341606,9.37779,6.64948,11.519526,15.958586,7.649288,14.937034,17.016708,14.416309,13.3016615,6.245699,9.256359,19.885635,33.083652,13.9940815,6.545992,18.760012,10.7651005,13.168068,280.84015
SLC2A1-AS1,52.40785,35.932602,26.35041,32.3888,73.22531,27.586428,26.777967,29.26128,23.256786,51.33696,30.460215,42.91442,30.570152,55.50226,16.254225,28.438385,34.884026,72.1355,24.793238,16.469807,12.499564,87.65196,45.59892,31.25608,17.836843,45.46757,18.137913,38.792892,74.150215,22.175894,42.055096,58.042988,58.5141,23.256853,55.895584,39.893845,50.90362,53.467438,25.885784,23.807377,6.624339,17.657429,22.645775,28.337894,44.355682,41.703003,30.433966,54.823563,125.768715,30.61184,29.29337,21.104101,18.22727,33.038723,23.03598,108.688,8.788827,25.205772,27.286364,32.593124,26.736176,41.175575,21.746641,22.08931,32.148567,47.497032,52.9729,21.60612,12.740484,15.59917,71.25853,6.830204,24.371765,49.16232,63.16986,28.449156,29.476112,26.797447,21.833818,48.866283,20.946053,33.070396,45.66371,41.441097,69.54758,30.565104,63.268867,32.744568,13.726466,29.076447,60.183796,27.142527,46.586803,36.983883,32.95571,26.349895,35.393257,22.976286,47.096085,80.9172,61.637035,13.963375,51.49094,18.51165,31.164227,548.242
EBNA1BP2,527.291,222.38225,434.41776,363.9966,1388.7769,508.16534,459.96277,416.20898,240.37366,790.36816,560.2537,609.18854,342.07675,466.54858,196.95358,544.4705,450.5896,1265.5304,422.9137,218.94286,227.07504,637.02814,684.2403,428.3009,308.72412,499.90048,459.82837,633.58325,654.9163,296.29727,994.901,1140.1202,698.079,552.27704,802.4464,439.85364,780.2185,645.7385,216.56789,401.6852,131.62503,302.2863,202.92789,283.53894,685.07495,351.35834,377.7917,564.25287,674.3555,443.94815,485.80243,246.63483,230.90273,597.61633,244.68376,1952.6597,208.60147,349.0162,351.48758,593.7452,627.4859,990.348,348.77136,340.79913,786.57825,725.8699,718.7725,275.82016,205.59976,160.69383,1057.7007,102.98084,305.0928,298.2721,644.12726,400.83932,382.91565,383.5897,237.79373,292.40176,302.731,699.85266,468.44135,480.09338,884.24725,431.619,895.1516,476.81628,325.7537,435.5189,617.05457,286.56128,589.53156,596.7749,597.3593,448.6327,244.62059,332.2348,715.4735,1090.2777,609.2059,171.52444,626.6256,504.5293,561.10986,11075.4375
CDC20,459.72366,184.7084,361.35556,301.14246,1231.8015,447.2774,405.74078,371.25085,203.10208,693.61334,531.8101,530.6937,282.2315,401.83527,165.4724,426.3671,399.8729,1072.1521,371.38678,169.57208,155.1659,523.2724,618.04785,357.9587,290.2298,493.36594,338.5315,522.3716,593.9701,220.54436,710.81177,1026.4691,663.9632,500.95303,737.22253,411.26544,732.29736,585.1317,160.1208,340.36255,106.6773,261.04868,177.64804,222.46626,574.254,337.74142,343.5695,488.437,581.6611,320.01248,448.59357,216.83105,199.04875,514.8099,200.26866,1613.4858,163.18257,326.78027,308.96796,478.83365,431.51175,733.90283,287.06934,292.0401,624.3555,682.967,684.4749,236.57864,171.3829,127.65852,837.1277,96.255104,324.1908,269.50604,514.3584,307.6601,313.09134,306.2699,229.28986,261.7409,275.52182,607.3641,428.206,410.2987,685.7822,367.80267,785.1873,437.78714,270.31677,367.5727,506.72684,235.78793,515.58575,522.8673,499.53226,421.73132,161.85495,300.68008,619.80804,954.87354,530.40247,149.84247,530.4543,385.42157,510.76373,9647.973
KIF2C,402.2111,127.34946,301.59326,249.2247,963.4644,371.98398,310.54276,288.99677,190.5619,578.8816,453.81546,458.49167,220.2164,326.5664,141.47186,321.98773,322.97415,838.44727,310.96545,145.50739,148.23546,408.9291,505.4674,311.14734,201.94327,378.41498,297.3152,480.8744,528.0647,212.28879,608.5359,847.8758,542.87195,419.63168,600.5067,319.63138,615.9063,469.84186,127.188576,311.5972,82.12396,212.20323,149.54355,172.32019,513.32513,249.0106,278.57877,429.24707,483.97626,280.5311,388.19128,193.9149,168.9195,1027.5225,158.53943,1274.5272,137.47586,281.53894,276.76492,404.9578,335.98276,557.4136,258.5161,257.6698,530.2046,548.0034,547.3578,183.64627,167.58255,124.29497,727.8989,76.089035,270.47025,197.62326,436.5259,292.2547,260.68634,292.41727,173.81905,231.65497,226.54666,518.06256,364.63422,311.40515,701.9263,319.35492,664.0469,378.88916,207.21497,307.83304,384.5438,218.06374,436.83865,423.2564,391.11362,344.82678,128.35254,259.88525,523.6517,829.38947,455.13266,124.32211,455.1299,336.75482,409.5504,8038.126
PRDX1,758.0925,359.7865,552.6334,515.49866,1970.1652,674.42255,638.13916,529.4138,365.9961,1033.5571,857.7648,798.8455,520.86005,734.6665,355.6754,907.1703,680.50354,2011.802,556.21533,309.4762,313.5918,955.5303,914.14886,547.4225,450.1754,682.78864,633.8583,858.1775,898.16895,411.59805,1333.4072,1520.9294,920.7319,786.3704,1131.7283,618.8024,1074.1547,875.95465,325.50244,614.2478,187.1991,382.369,295.53912,406.0277,892.1057,580.2123,568.9142,820.4475,1140.3582,951.4613,692.4528,320.38937,311.8683,754.95105,345.2147,2798.9456,300.07764,443.8526,479.55408,817.87665,913.87946,1300.1105,455.98364,449.2851,1095.9047,984.2643,959.2529,357.34692,295.4594,210.27504,1494.9775,151.99869,463.60028,393.41748,923.62274,607.8338,495.81332,445.17792,388.50714,491.8113,402.89886,972.746,698.94446,699.45746,1238.9865,576.79785,1332.2987,749.31433,395.10614,599.62415,1073.0055,459.19073,803.0112,856.6414,810.56067,627.79803,452.62512,492.0702,938.16394,1460.0709,933.8606,253.07144,851.51886,613.1018,738.7554,15098.652
CDKN2C,262.50946,104.82067,192.5878,189.17249,586.0765,241.5486,209.66206,185.58206,127.99991,370.55148,279.5362,282.5605,143.53296,206.88573,79.902565,299.03397,239.03558,596.2745,193.11986,104.39166,99.196884,297.83954,326.39145,189.9227,137.783,239.09177,176.15375,314.2721,359.29926,149.28772,349.75162,528.4738,368.31583,261.59055,387.51602,219.9805,368.87015,315.80954,107.198555,181.85136,76.28164,130.11781,97.11208,150.6539,348.83804,195.00896,196.63676,245.81726,378.41504,166.77055,238.97246,123.573944,104.08923,251.53165,113.76573,758.73584,99.94789,179.40414,171.00476,232.38028,205.8887,329.42276,151.04698,152.26445,304.29523,353.61673,341.95636,149.81766,96.77466,77.646385,474.17062,40.378754,173.67293,161.25252,278.40973,187.78842,173.83835,162.9281,116.617775,161.64801,132.17128,312.2544,239.8364,217.16638,390.23254,220.47342,433.2832,227.2574,126.44775,203.3969,303.14578,147.03885,272.72754,278.28058,250.28555,209.02415,149.91866,160.98006,332.28903,495.81604,298.16043,93.37617,298.31683,183.1592,254.47685,4798.587
JUN,192.37971,58.516083,130.4134,108.90587,374.54132,130.76822,138.80627,116.83014,79.11529,252.06697,169.23886,174.96896,96.285324,142.9042,52.586506,93.17289,89.84952,287.54916,111.26147,55.33694,66.04535,234.10632,255.96088,127.91977,114.2171,199.19736,96.46668,157.11943,247.17662,83.54671,227.00713,359.41367,234.52661,142.60568,235.70027,138.84523,231.05203,201.0487,36.4466,112.436905,29.399374,79.37847,63.35511,95.35966,181.98021,115.105095,111.83501,209.72362,160.43459,111.91322,145.86963,322.3871,118.883385,160.5413,78.017265,496.64432,65.33415,86.92317,109.117386,166.16289,155.44363,245.0008,88.26413,99.14467,190.09108,205.51831,255.40599,54.07533,68.503975,59.23613,388.7746,26.915485,128.36775,92.19789,199.20515,99.382866,100.251205,118.53578,74.3697,116.58788,102.132,207.1691,144.31154,162.80075,302.12228,338.57135,243.47835,127.341705,83.561714,123.74784,165.15144,112.37755,174.48088,164.81209,150.79762,126.89528,64.009254,91.906006,208.93533,348.03244,152.75539,65.21001,161.31117,123.41202,266.3735,3120.4292
GADD45A,597.3035,235.85083,412.37137,371.0164,1219.9614,497.8928,470.57376,373.13055,260.57068,793.3995,580.062,606.61755,317.32858,440.43915,183.24898,532.4242,417.09836,1191.516,390.9371,180.9682,206.80652,713.53894,672.20953,405.98404,297.1028,487.68723,346.34338,618.7917,818.2368,293.96524,783.9044,1117.7009,871.1814,522.8348,825.8877,485.6602,766.46466,601.36176,195.91759,392.95718,127.927025,289.00528,205.93079,300.79575,655.6393,398.08707,358.456,546.14124,698.67816,442.01562,476.0806,264.59296,263.89435,539.70013,230.98622,1611.9685,185.94353,369.18802,333.6302,554.6769,474.07965,744.06287,324.30667,327.93164,695.0545,698.0214,744.63586,246.52573,230.89243,170.60747,883.6433,101.49643,377.27057,319.44928,611.71643,373.41837,359.5262,351.2227,239.551,338.97592,288.2103,632.95764,535.673,414.844,846.84064,443.356,947.02563,474.92026,291.04468,407.92273,610.6704,308.3699,602.9006,581.76447,537.42017,435.9714,250.57486,359.3076,678.21423,1045.4927,609.64905,173.1363,625.9881,437.19675,511.01343,10331.508
TTLL7,8.346662,5.858608,3.0231862,6.0138893,12.482931,7.083892,5.1547256,8.603344,3.5233068,10.4445915,8.1372385,8.264308,6.68163,9.415486,1.744544,7.7358513,8.229007,15.347374,5.492442,2.4104548,3.3607264,8.024855,10.3307,4.158262,3.9504623,7.189862,4.0195866,7.5700054,13.67394,2.1316206,12.921731,14.1928835,9.092634,5.3300323,8.730431,7.771122,8.146578,8.539035,1.9868127,7.234072,1.8184891,2.9175806,4.010361,8.416402,16.169443,8.017277,6.1947927,10.569579,13.193032,10.805342,7.813104,8.922721,2.9636135,9.090355,5.0533166,23.611898,1.7414198,4.165421,4.4215474,6.692162,4.996779,9.066881,5.115011,3.189417,6.843029,7.9880314,12.522926,4.4433823,2.4261525,2.1127527,21.502113,0.49953723,2.3115158,4.7752957,10.278648,2.8682017,4.122139,6.810721,3.0578327,7.142867,4.6662607,9.230246,9.700191,6.6205,16.735594,8.951136,14.308067,6.1643953,3.5938945,6.9379897,5.5715237,3.873085,9.269925,7.9170218,4.1859055,4.4453216,4.339524,3.8447728,6.572743,13.108055,14.567792,6.9920235,6.681253,2.8157787,6.7634354,138.65639
LMO4,682.43097,289.5193,513.0946,497.49893,1604.7322,621.395,611.6648,552.7629,367.51608,963.1509,807.7409,818.3903,416.2614,599.3091,233.31607,1484.3375,865.07715,3548.2231,721.9894,259.20215,236.80573,827.80597,930.8099,546.9335,457.67795,737.1339,483.1177,876.57513,919.2781,359.40353,1013.56256,1427.6191,864.2611,1033.6389,1062.6611,604.516,936.9833,825.88324,280.33316,516.0774,218.6004,385.13348,283.7719,412.06332,915.69696,471.22226,452.6046,777.52826,869.1805,467.9913,655.6797,275.71793,295.6892,737.61896,309.097,2251.8645,241.07854,418.38388,450.32584,694.5333,607.2501,961.1265,415.88223,424.87546,923.72156,930.60815,901.20404,387.2365,266.31998,208.17924,1388.6521,147.80301,413.06085,379.3711,849.938,495.5545,475.96048,471.10162,351.46143,430.41086,410.37125,856.56836,613.46155,610.2069,1145.9252,554.77673,1119.2994,629.55475,337.0006,565.08026,893.90424,404.614,790.667,761.32104,714.18536,563.9672,327.5177,455.5538,934.86414,1354.1583,757.48083,228.56654,790.8869,534.81683,685.0305,13195.698
