Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
BSDC1,286.7666,133.71587,208.77975,198.16669,647.2874,242.44557,239.4895,219.3576,141.69104,411.85327,304.96848,318.21567,174.3855,262.01605,103.14491,297.2027,239.11195,680.32526,210.5864,121.22317,109.12915,342.8073,389.02536,206.21495,153.22047,246.43347,185.81958,353.7279,357.70102,151.19995,410.6479,552.3296,364.42636,271.6017,424.4018,249.92606,398.66382,357.65814,106.57809,211.6122,76.337906,161.66936,136.55211,164.9973,371.40665,197.00432,201.72919,296.12183,383.24054,278.77618,257.1557,149.96086,122.903076,282.51578,117.554695,794.74695,97.9677,184.84862,190.82762,276.55804,234.08424,372.25513,179.72066,171.6942,355.87714,372.1108,368.30804,147.56284,111.858574,103.01144,451.71277,53.83825,181.99709,151.9675,332.245,216.96051,198.82559,193.40028,128.71101,173.29256,145.47623,357.18835,245.29973,254.50865,454.37045,242.94139,457.21106,268.49014,141.20686,228.96036,360.17505,152.78525,319.69977,329.22632,278.77667,226.75613,136.47562,193.983,365.21506,578.75,329.28027,90.49255,326.77692,214.66734,267.6108,5304.8384
TMEM54,1023.5774,418.82776,710.3931,581.21625,2253.9688,829.6127,827.8506,777.57245,469.3247,1298.6934,1081.398,1026.5175,557.6116,788.0189,306.48654,826.1114,820.1045,2079.769,726.63666,378.1341,385.45874,996.5087,1232.2408,647.842,464.0351,832.3065,687.8113,1192.9197,1126.2637,487.73428,1390.7438,1973.05,1324.9369,1068.4894,1371.8813,720.3005,1354.1356,1143.1908,361.0168,754.3271,217.53673,504.26123,431.95795,510.02808,1271.0133,680.99835,686.85016,900.3471,1278.4738,698.45074,871.09894,469.02228,418.3024,986.895,413.76776,2897.2986,323.58493,658.0634,668.2453,916.0367,824.0531,1254.0087,544.4764,560.455,1217.2399,1264.4409,1306.9337,503.98718,359.03217,342.5189,1576.3815,224.31038,621.9884,547.07135,990.5559,668.3074,642.1186,658.534,443.55328,632.2295,517.3737,1229.5862,883.19006,757.60876,1718.8594,730.82214,1543.1844,893.85675,452.01865,702.78186,1151.8754,519.6828,6441.159,1175.2814,887.30237,762.7683,379.92465,599.1107,1254.271,1931.7653,1091.3752,272.502,1194.857,741.9874,996.56934,18153.22
PSMB2,455.93677,198.98332,317.372,277.41602,1098.6826,382.8148,364.16898,333.66986,229.0169,629.09436,482.58978,452.82507,260.74017,391.8257,158.6368,539.15436,372.10263,1119.5645,326.8452,163.37668,162.07327,511.23984,544.9237,332.16168,250.98705,438.05066,332.6034,502.8527,544.5356,220.39389,676.0875,844.8176,593.4764,416.59302,668.9308,381.61658,619.187,523.0377,160.97278,335.9185,114.81918,212.2025,179.41963,273.1152,533.5942,333.1728,301.61276,438.78012,550.7802,348.9409,381.16898,199.44772,185.21596,419.1296,194.91,1561.429,144.99005,270.30023,282.8088,442.49292,481.82953,701.9311,253.55174,262.6297,636.36115,573.4645,537.13586,217.01753,166.05147,144.51004,802.3788,103.62762,245.33405,252.5655,530.69543,316.52856,283.77502,263.53622,215.14589,311.77808,227.82733,535.7044,400.4989,386.2308,706.66174,319.1339,654.6457,360.69138,253.93321,368.60855,539.1524,231.96437,461.53485,492.1199,420.4505,363.0847,224.42194,270.161,567.16144,844.06744,462.08582,177.23026,517.8027,338.1239,423.22873,8665.431
CLSPN,816.0748,340.0396,518.63605,537.1619,1664.4302,638.9274,639.52136,546.7754,458.25507,1081.673,838.932,813.5776,471.597,711.15027,271.76892,982.25995,724.39075,1969.5701,539.56934,285.1185,295.16348,943.10144,916.12274,554.28235,390.91434,726.0525,499.42282,922.4652,900.3935,406.97983,1023.14154,1480.5112,977.3224,784.9259,1181.8236,659.5236,1074.5908,961.186,332.42712,577.6045,197.88628,421.7453,356.70975,519.292,1041.3367,626.1892,597.6832,889.0227,1143.4597,531.0814,680.24335,391.165,345.66766,716.8576,326.8444,2246.5269,275.8155,484.03717,490.21786,679.2553,605.6471,969.4509,451.89047,437.23352,919.4879,932.94336,973.0526,383.935,283.49057,245.65593,1377.7365,154.20004,461.61304,422.32068,918.2457,615.1902,519.25543,512.1307,347.1599,523.35754,396.15015,923.2101,693.2947,674.9762,1161.846,631.5693,1175.716,667.2591,362.99725,622.9943,1037.5723,425.38727,790.3808,839.095,727.799,591.167,438.8892,487.94135,1017.5702,1504.8488,841.6943,280.35843,866.529,558.9609,750.1572,13879.03
MAP7D1,1186.7358,466.7166,865.5215,706.3973,2866.9373,1103.8345,1036.9789,908.73944,610.0394,1744.3427,1327.8788,1335.9373,672.0143,1013.0054,421.6906,1052.5349,889.51886,2395.854,865.11926,432.01,421.59027,1438.4933,1501.1963,877.01263,561.52795,1138.3911,833.1808,1424.9517,1530.3634,625.14777,1673.6307,2487.7358,1564.563,1185.918,1760.1002,911.9369,1691.6381,1409.3351,444.52643,906.4098,235.55829,653.64746,419.84262,622.7422,1516.2837,868.5871,820.8713,1167.0854,1453.7567,809.6529,1100.9296,588.4347,519.5366,1211.6725,546.3422,3598.9,459.09558,782.0857,822.4685,1185.5298,998.0918,1674.1877,719.5114,710.4843,3969.0442,1574.4169,1579.2585,579.5164,486.61176,390.09555,1899.0327,243.84009,766.08185,589.4584,1325.0509,791.0466,811.8373,814.329,528.54156,773.60657,606.9529,1525.3234,1028.1675,923.8126,2047.7827,904.3635,1930.645,1046.9888,613.9522,950.7291,1210.8726,615.9568,1306.4897,1308.9987,1150.438,1010.8752,442.4705,789.29047,1539.554,2445.803,1338.8148,347.2821,1314.0587,998.9301,1198.5046,23131.934
CSF3R,212.82965,75.45919,98.00223,85.58974,316.52466,131.63733,115.805984,101.400696,68.16608,197.63438,167.58353,143.87973,83.869644,143.54518,49.963303,976.90063,386.22714,1165.1733,195.29547,123.14499,46.67776,198.64223,174.06836,112.479935,144.97949,145.62259,100.54943,208.20352,164.05548,89.350555,182.12024,320.3739,159.97122,256.3982,200.40613,110.78415,206.7421,169.0314,57.060757,111.63523,90.76983,67.296524,55.8874,85.36099,218.68842,103.4537,111.69555,187.78122,220.91832,96.022545,118.57811,144.7815,69.495834,149.37549,68.203804,424.0244,57.886852,101.255554,88.32212,130.08,117.14008,169.83101,93.2704,69.89078,173.52867,196.76244,167.57317,74.80881,40.614548,37.58136,409.6643,21.308954,82.548035,67.414276,194.73834,105.805824,121.38106,102.32327,57.083645,94.720894,61.404915,169.574,117.98054,123.09164,191.16025,258.09265,189.71573,127.63282,81.57653,89.6406,403.81778,64.82506,169.07706,158.73286,122.784874,125.72128,124.74921,81.523865,176.8254,292.438,141.0088,62.01659,156.02333,112.44846,148.077,2612.6404
CDCA8,330.41653,129.73738,247.94777,214.97173,809.454,284.57394,275.7084,276.0618,158.77415,528.6792,378.0422,381.4857,205.6869,292.59543,95.96767,303.98944,284.55112,714.1474,262.9531,115.10377,114.35498,387.0738,448.10605,277.55487,156.90196,329.31616,214.2686,398.3506,433.0524,181.21718,523.57324,690.2431,467.5446,360.97208,492.9119,263.97574,487.15872,406.73312,113.6929,234.95404,68.54037,186.17383,133.0072,161.45627,427.52478,207.61346,235.90886,338.43723,421.08337,235.52364,299.65082,146.55185,134.79964,344.8577,146.77054,1081.1914,98.378006,236.16214,229.15442,331.4687,302.73697,465.772,194.67337,207.47911,414.62436,466.75555,455.83133,161.41096,124.028,124.16669,600.76105,67.98032,221.82877,200.68686,372.73874,237.71664,207.53732,224.71292,158.96883,210.7431,168.43205,425.43262,302.19876,282.24905,567.755,261.10773,567.83954,328.31454,167.50328,258.1472,352.26086,192.87411,376.92517,369.739,323.50204,290.37213,128.8085,215.41193,433.21246,671.248,398.57236,89.54293,366.98932,275.3953,329.91122,6635.911
CAP1,488.6526,215.22453,356.36096,331.3557,1083.3252,393.8709,389.72455,366.54868,260.33566,676.5498,538.1255,517.76965,290.96487,432.12897,167.56671,720.2646,465.1153,1238.5653,386.99048,189.13971,193.78343,634.0562,630.87134,366.41458,283.02628,430.15753,358.20367,628.4205,597.3761,240.30171,691.88727,1129.834,635.4889,510.83426,730.97266,421.85828,666.16187,658.44275,186.2103,372.2565,142.05704,269.8788,227.039,309.08795,641.6483,368.7709,346.37784,520.6781,653.8602,346.21335,432.29108,230.12589,218.82152,488.43674,203.51959,1406.2286,170.85992,328.77402,323.56143,437.14328,399.1395,607.4454,296.07104,270.00714,590.36444,812.7553,646.5481,294.51965,175.99428,157.3137,871.5664,107.14071,300.9211,274.14474,552.74194,387.88858,336.74252,337.1989,247.97409,304.45016,274.57352,594.6744,426.35785,405.26926,845.96704,403.19894,811.9538,459.1106,239.32803,377.9339,643.4263,282.9521,536.7993,543.6421,447.8634,397.05658,262.61743,318.70212,653.73254,977.137,501.7177,180.23517,534.32294,373.79266,465.3812,9039.384
COL9A2,22.90838,12.04458,14.209578,11.216583,49.55389,12.295086,16.589018,19.111576,16.188889,29.778652,28.258844,20.779398,14.577341,20.93664,7.888401,121.9412,49.405853,137.43262,20.976484,9.416048,5.7434387,29.465729,25.476849,15.721287,13.107534,16.851423,13.246914,27.772617,22.401993,14.558184,32.553684,46.58822,21.077774,28.262274,27.320763,15.219909,32.288055,28.359283,10.692932,17.986685,7.5249977,10.931143,11.450065,14.394514,35.697525,16.731281,22.204273,25.151636,44.590733,17.766342,21.773157,8.709409,11.228009,22.416767,6.5544167,65.050545,7.9296303,12.033813,17.840422,15.360843,18.665257,30.235863,14.462243,13.517281,24.833002,32.625835,24.5576,10.124175,5.5425167,4.6979027,61.537453,2.998128,11.262306,13.109463,23.989546,19.260612,12.004315,9.830514,7.6969695,15.158146,9.460396,24.471222,17.529213,21.81268,28.33482,18.378277,31.465748,23.721651,14.39081,18.148106,67.57523,10.49683,18.947796,24.556288,22.171587,15.776969,14.56658,18.196875,25.168537,43.244102,25.008907,5.3359194,23.605776,15.30642,23.876839,388.47287
CITED4,16.325527,4.8750467,11.652858,22.200214,35.721363,12.855743,12.369632,13.261326,6.921131,32.44772,17.703867,17.463678,12.103173,17.141409,7.263162,14.899069,8.759888,29.443687,11.835727,5.167297,8.556667,40.28652,31.32927,14.246327,7.100371,15.698122,9.741043,15.885401,49.129353,9.346042,25.049128,29.50028,20.057629,12.688886,35.66943,15.60448,21.362827,19.322952,5.2371426,14.97613,2.3194358,7.1717696,7.0421276,6.733102,20.145721,10.25278,13.803152,20.288559,50.757504,10.075359,11.871352,6.1384892,7.088445,17.06564,5.951275,55.96906,4.892245,8.827017,10.809582,13.865486,11.996326,17.794968,9.347824,9.578338,17.59863,17.728928,22.570518,7.64733,6.9702377,3.0267625,31.449398,5.441922,9.924366,12.653619,20.015472,25.043184,11.130278,12.942684,8.78121,12.827926,11.009836,20.295216,18.566265,14.584604,23.62885,19.378166,24.711935,12.635829,8.57266,11.045894,20.09478,6.7336574,13.938323,17.399492,16.997938,14.801912,8.262125,9.727164,20.535334,40.28963,18.038862,8.483221,19.740694,11.397579,15.247772,303.14346
SLC2A1-AS1,41.17582,27.95862,18.583254,24.933056,56.892593,19.081278,20.59772,23.766392,21.601479,40.863525,27.552946,32.830105,25.455181,38.43615,17.80467,17.083443,24.297329,51.29238,24.958982,17.791958,12.93125,63.619118,47.977585,23.533901,17.901085,28.972319,18.216331,32.685413,66.29997,19.862808,35.79744,45.076397,47.68673,26.85165,36.78675,26.739685,45.313393,37.18482,16.759428,25.02761,2.8522203,14.531957,14.795365,19.302637,35.035114,28.159483,26.064014,37.948406,93.06116,23.741142,23.971098,17.522268,12.872254,24.508915,16.922941,80.16601,6.7956033,16.493143,17.11407,25.4645,21.635412,38.17782,14.517217,13.40396,29.34793,31.656952,37.584824,15.768415,11.802386,10.102904,45.813927,4.018282,19.541237,32.54617,47.167446,21.651907,23.135529,20.826958,12.919005,36.41855,19.574247,28.342356,34.09871,36.052834,64.36539,21.971394,42.541252,34.37789,12.431432,19.147377,46.232933,23.05462,43.348137,27.486504,26.371086,20.842281,22.811708,16.354338,32.455925,58.569656,47.884598,6.6077003,33.456944,17.955763,23.992762,455.24094
EBNA1BP2,522.6746,210.48318,407.8509,350.6323,1286.9073,473.65692,407.4236,397.493,225.48486,749.17334,533.6957,571.1472,305.33984,444.29367,193.25104,547.5475,422.4911,1263.2924,408.75842,207.60721,195.9898,589.95074,659.7339,407.3496,285.74133,499.93182,415.6723,584.12537,606.99615,287.0153,901.3384,1073.3177,729.3269,542.74164,758.50006,415.4384,739.7826,592.5673,193.16434,378.33258,112.95669,280.61835,206.85062,283.38785,631.6957,335.7882,367.5207,544.9322,661.3215,448.05142,460.87283,231.38885,223.71005,541.69446,239.12556,1838.9534,200.64209,327.83173,350.67105,593.20605,601.9881,900.6703,338.55933,325.9989,731.60834,659.5862,668.2106,273.168,197.58643,169.96283,964.9408,109.74143,302.67252,284.2813,620.30005,374.20776,360.98822,339.11295,237.92155,308.63556,280.66937,669.7269,461.07782,428.29218,833.46814,403.89978,856.35394,488.9446,317.11926,406.8579,586.8644,287.03433,550.341,546.26843,557.4575,422.59094,223.08888,310.9264,703.955,1072.7772,583.05225,175.0018,599.26764,468.67468,517.8804,10515.581
CDC20,421.0074,171.25153,321.34723,263.29865,1123.7657,408.60788,367.43396,352.41333,192.90712,678.60394,493.50247,478.11,241.66232,375.9499,108.60176,381.70117,358.6324,969.2051,350.15662,138.1431,145.2898,463.4706,547.4779,345.43658,247.8374,450.70087,315.1389,512.5798,533.6783,220.77301,666.7993,974.30615,587.77606,486.82886,681.3786,371.18524,670.03925,540.0972,144.10587,308.4748,61.47457,242.81155,156.27112,191.52258,520.64014,294.52255,278.52765,428.59195,488.89926,302.32953,418.22693,180.43336,183.40665,465.20514,187.27571,1519.1981,139.93982,299.11285,307.00302,461.66925,402.3289,685.95355,269.21213,278.1032,580.8677,620.7771,625.7904,211.55128,146.51482,119.36844,733.98267,92.72059,300.12955,238.91377,477.1682,294.3825,280.03632,279.8133,211.4502,249.805,246.22055,573.93396,405.07217,354.68472,677.9571,340.37125,725.36646,422.85394,235.52766,342.48978,463.53033,252.17593,471.50552,503.2477,458.178,388.7963,159.34496,268.03595,582.71875,907.5686,473.78967,126.785484,476.5315,358.53027,465.661,8988.486
KIF2C,337.91,132.9569,245.36615,182.26321,839.96606,296.8329,270.5495,262.73248,163.61877,505.91138,398.732,391.39246,197.98082,264.01642,97.02695,303.44058,275.75275,753.7538,269.82773,126.24407,119.13597,348.28488,436.28143,272.28247,162.18097,326.059,246.33011,411.21564,436.1892,190.87958,507.25772,742.7296,467.98135,371.1219,523.88275,261.07962,519.8896,402.5038,106.146286,265.15594,61.224113,181.8828,126.53955,149.08159,432.06042,194.43318,226.25546,349.7483,425.12997,248.04056,315.62213,155.99968,138.61827,841.7682,145.88867,1108.129,122.15928,229.42831,247.46603,347.7439,303.93243,479.11035,225.58809,213.6528,450.9771,484.97934,440.66003,157.34048,113.50868,103.44374,602.3116,64.45991,239.1377,176.1396,380.72598,248.42072,227.22469,242.98422,150.5993,198.74156,192.04558,455.6881,320.0746,277.79633,586.5887,264.61993,557.9823,331.812,186.52034,253.4248,367.06442,183.10329,368.8297,355.93207,340.97607,293.26022,120.9169,225.74887,472.2254,709.55646,374.63104,93.480705,380.18497,281.24118,339.2801,6897.5933
PRDX1,750.31067,397.0215,532.88745,507.6701,1941.2502,680.2755,627.2732,540.5525,342.17175,1032.8788,819.86816,790.14404,484.5028,700.30676,301.4116,852.3658,651.2616,1891.0127,525.10004,267.74283,278.43378,842.0883,914.88995,540.233,433.71127,672.9062,596.8546,863.61523,836.9988,404.33252,1222.9446,1508.4868,934.00195,780.2124,1053.0306,557.6535,1063.5875,828.89557,299.41043,567.13684,157.92992,368.4732,297.68198,373.99158,849.19946,559.56055,538.4511,803.6586,1012.0533,983.2,662.124,309.2192,315.23743,741.0763,322.40005,2685.3032,277.29446,442.2096,473.10913,767.9974,879.1864,1314.7946,447.2244,434.44577,1107.324,972.9702,920.88904,331.39963,322.99338,218.83252,1379.8118,150.49142,439.73672,376.2164,894.2195,563.13293,489.43622,447.5556,361.05878,464.45187,403.00583,932.6171,661.5765,640.26624,1266.7365,556.3278,1353.738,700.9609,437.88333,559.94507,1056.8268,444.71445,816.5456,834.28174,802.3077,595.2346,372.92166,467.9338,937.3434,1446.8182,868.1754,250.85214,840.3314,608.7312,744.87573,14905.692
CDKN2C,237.94997,96.351074,172.40875,153.03896,528.7499,205.56332,182.67094,168.49632,110.60608,325.7233,245.8083,246.63428,125.95132,184.70007,75.79719,251.29404,210.50809,521.1577,163.67046,83.51764,96.35719,234.75949,288.97748,178.72632,118.9837,203.29391,148.83292,272.35727,302.4794,133.18837,313.07538,489.8142,345.40088,238.56169,340.3966,195.8648,326.83823,271.54034,88.4243,173.16098,58.966156,122.4942,81.22375,124.41108,304.5831,174.5845,168.52173,225.93939,305.739,161.75032,210.34673,109.73005,95.96207,218.9609,108.24179,666.8009,82.454216,163.1542,157.67572,209.14978,179.5837,297.0769,123.34808,143.7105,269.16345,330.8882,297.95264,129.90767,78.278366,70.38942,419.22836,46.229168,157.75246,127.83882,242.29373,168.04585,154.0798,146.1848,106.58037,144.36679,110.302505,285.54413,201.47826,188.84888,360.6233,192.85013,362.22784,215.34933,113.8007,172.55408,277.4912,122.77003,249.00146,257.7939,216.27805,194.39226,103.110794,147.08475,295.53717,448.89288,264.70312,77.193634,256.89325,168.7244,226.33244,4253.361
JUN,163.61983,42.53543,100.391846,98.74359,282.057,107.16901,107.114136,102.64818,55.575886,205.48073,133.0698,136.53247,62.898224,106.41257,39.27443,81.4702,76.77608,229.29753,88.32244,44.132805,48.30951,171.51605,192.63168,95.39895,84.57137,166.391,68.64303,119.26229,194.7396,70.04482,171.52629,280.5222,183.44157,112.761955,176.7996,104.764015,168.83409,156.91058,35.525536,78.26929,16.445343,63.147102,46.19141,50.268448,149.48215,95.75797,65.0017,154.11662,130.49988,78.84828,118.463684,246.6292,85.5513,117.329544,54.781082,393.26822,47.945557,65.881226,88.73107,125.64096,92.43326,168.14355,76.17027,74.78647,185.42285,153.73819,198.82404,48.154846,54.127697,44.27768,306.76904,29.16035,85.92426,60.867775,162.98483,86.94006,79.35509,92.596405,65.21413,102.589615,67.38548,147.14093,119.454834,112.55089,253.53595,252.94283,194.95937,111.30335,54.165787,101.09104,133.45543,77.58117,128.69423,127.39131,121.71944,107.21188,47.18698,72.67761,165.49648,260.9496,133.5743,49.312416,139.15114,109.93117,200.24484,2353.038
GADD45A,675.73895,246.18344,443.33124,380.13806,1412.1278,554.6557,493.52692,451.87958,283.55603,893.24805,688.4789,658.2615,328.5975,489.64096,206.3729,566.21094,481.3304,1327.515,453.9182,220.23994,216.56523,731.01074,749.5387,490.85977,329.60992,582.3151,408.0574,691.5871,856.01337,332.58423,891.8112,1287.4989,988.73413,606.7121,911.39545,523.8261,849.6249,688.3245,207.22308,427.266,134.7996,313.71564,221.16992,307.42578,731.33716,425.94247,395.53497,594.8823,758.32513,514.40594,556.64496,289.96542,271.12653,601.8173,266.66922,1844.008,206.86557,419.82327,387.52646,622.6174,516.05414,859.08966,349.39902,359.1294,791.3375,842.5873,799.42896,271.03204,236.00894,176.0238,1033.4064,117.60158,404.91898,344.63467,659.7298,397.11194,388.5564,398.6239,292.72128,376.52798,308.71088,740.4723,579.51306,440.10693,1000.0289,456.9561,1076.4757,531.3988,336.79984,440.2143,663.5173,336.82663,682.1502,674.2413,623.67163,491.39737,249.89404,394.3125,764.82654,1180.6893,649.51807,193.96194,656.6734,493.01068,548.6853,11734.451
TTLL7,8.18327,5.3335633,3.5973577,4.7695785,13.385275,8.349044,5.3211637,8.680963,5.110379,12.280337,6.0562997,9.738672,6.326918,8.02246,1.9852268,5.7225904,5.6104646,13.588023,5.1969814,3.6547656,2.7757769,8.258541,13.706021,4.796026,3.253522,5.1955175,3.6394715,7.1137342,14.786149,3.7384958,10.031141,12.1657715,9.069486,3.9982994,10.834624,7.141246,7.094741,6.7779274,1.7329799,7.5804167,0.9244762,4.274099,3.416338,7.756774,14.311729,7.8706207,7.870988,11.787517,13.256483,8.181644,7.193118,8.288602,1.915464,7.043264,2.5780873,16.48623,2.0388913,3.1908622,3.4858954,6.673084,4.0232196,9.476314,4.0398664,2.5216238,8.768797,5.9171677,11.154588,3.284791,2.924732,3.3357205,19.079275,0.8330924,5.131836,5.8056374,11.006911,3.4347167,3.9282093,4.8481817,2.2656062,7.3339825,5.256766,6.5549097,8.65587,3.9498584,15.605885,6.330266,11.434952,7.3407917,1.74455,9.066734,6.9229565,3.5958824,9.581261,8.880958,5.8895006,5.112303,4.9283066,2.8256469,6.535136,11.703823,10.55537,6.319004,9.365537,4.464246,6.247233,123.42586
LMO4,659.0762,272.63287,474.2129,453.86743,1509.4364,558.7215,556.7005,521.6095,335.12335,900.3136,771.3756,733.9672,356.59662,556.48816,210.58162,1326.1405,831.6844,3288.9258,665.0243,214.10522,219.36961,737.9519,862.50836,517.4907,396.55716,667.5287,436.4566,806.6948,828.8973,372.94928,948.8604,1330.0898,851.1401,959.0347,971.18713,545.76624,872.19037,764.9495,245.85812,461.53876,204.62424,375.40982,273.80432,377.77814,849.8473,458.51453,429.14395,751.3452,794.3206,429.997,610.4203,294.41467,269.73358,652.6809,318.32935,2026.3076,240.44687,402.14346,415.6064,619.5365,569.63196,851.17334,406.82077,403.66562,831.53204,835.63947,842.15283,374.2253,228.21654,209.01212,1302.893,134.208,391.47543,343.64963,780.3439,453.39847,440.63574,447.03696,308.7055,416.802,340.48755,787.3262,581.67566,573.7515,1004.40436,491.96802,1037.9066,588.38525,301.01297,519.3694,834.1588,369.45422,696.5847,701.32336,634.26044,508.81433,307.11594,412.29407,871.635,1323.3455,700.4613,216.28625,734.61523,501.27716,613.63153,12351.039
