Gene,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
ENSG00000019102,-1.18187145e-05,-31.626247,-2.310395e-05,-2.062518e-05,22.62659,-1.4384859e-05,-1.7430075e-05,0.38466004,-4.3526626,-1.3036337e-05,0.041279495,-7.9412985e-06,-1.6968224e-05,1.417838,0.0949895,-9.814414e-06,-1.3912643e-05,-5.9832646e-06,-1.4998635e-05,-1.3276053e-05,-7.711343e-06,-1.9047298e-05,11.505059,-3.806565e-06,-7.68594e-06,-5.789148e-06,-0.09126974,-5.5494006e-06
ENSG00000019169,-1.17283935e-05,4.1936936,-1.4321152e-05,-2.5389178e-05,-5.220713,-9.519841e-06,-1.1201281e-05,-3.1610904,-0.6942625,-1.5009788e-05,-2.3260305,-2.0161633e-05,-1.0428273e-05,23.535723,-6.339772,-1.4243507e-05,-1.6455808e-05,-1.6338032e-05,-1.1575149e-05,-1.29468135e-05,-1.3748272e-05,-1.0684096e-05,0.008984561,-7.709021e-06,-1.27916455e-05,-1.1607041e-05,-9.996286,-1.1963143e-05
ENSG00000019186,-5.3646266e-07,-0.8707101,-5.278925e-07,-3.64982e-06,-1.5557178,-2.4594563e-06,-2.6765852e-06,-0.0008084256,0.5206487,-1.4299936e-06,-0.03774632,-2.39386e-06,-1.3250153e-06,-0.047808215,0.14098169,-1.8883096e-06,-2.1752426e-06,-4.4590325e-07,-2.3223015e-06,-2.1358344e-06,-2.020247e-06,-1.7572123e-06,1.9850433,-1.6417313e-06,-1.7991921e-06,-1.638497e-06,-0.13385093,-1.2922166e-06
ENSG00000020633,-3.4956595e-06,-0.37845054,-9.307083e-06,-8.629058e-06,-2.1972368,-5.576123e-06,-3.2747175e-06,-0.0070511186,-0.8226574,-3.2357411e-06,-1.113174,-2.1228816e-06,-6.881424e-06,-4.143592,0.06998631,-1.3510939e-06,-6.601476e-06,-2.5693002e-06,-3.5656085e-06,-6.675743e-06,-2.7424455e-06,-7.444823e-06,-0.44972554,-5.426067e-06,-4.585797e-06,-1.9177078e-06,9.041988,-1.8409529e-06
ENSG00000022267,-1.9440244e-05,6.267217,-3.2853204e-05,-4.669154e-05,-11.20597,-2.1311662e-05,-2.2669616e-05,-2.2746105,-0.20499524,-2.4556204e-05,4.942536,-2.8985749e-05,-2.993196e-05,1.8147312,0.07697189,-2.4776102e-05,-2.6977666e-05,-2.8937895e-05,-1.9526107e-05,-2.735306e-05,-2.3230545e-05,-2.3001567e-05,0.7189547,-2.2313368e-05,-2.9568882e-05,-2.1533917e-05,-0.13433628,-2.7853366e-05
ENSG00000023445,-4.874251e-05,9.80793,-8.6372565e-05,-0.00010363153,-20.88952,-6.399583e-05,-5.680286e-05,1.2805722,3.847544,-5.7228473e-05,-5.629887,-5.3675296e-05,-7.455928e-05,-2.8848534,-0.34080407,-4.614666e-05,-5.003879e-05,-3.941361e-05,-6.350571e-05,-5.1494055e-05,-4.9931896e-05,-8.743996e-05,4.0480576,-4.2477655e-05,-4.21795e-05,-3.4260753e-05,10.762048,-3.82435e-05
ENSG00000023902,1.6964754e-05,13.702093,2.948783e-05,2.306451e-05,-10.09662,9.86328e-06,1.2717073e-05,-0.42314416,0.52993023,1.826844e-05,-0.74838036,1.776037e-05,2.6147005e-05,3.5078237,-0.7094972,1.6961096e-05,1.3877351e-05,1.997071e-05,1.5435258e-05,2.3356077e-05,1.6846727e-05,2.4136452e-05,-3.5168042,1.6027378e-05,1.8885223e-05,1.8466184e-05,-2.2457623,2.0754198e-05
ENSG00000025423,5.5386854e-06,-45.553814,6.457345e-06,9.421818e-06,29.169605,4.7469453e-06,6.3460548e-06,0.27598536,-0.114451274,5.1347442e-06,-0.07587539,9.687261e-06,6.7533506e-06,1.3663582,-0.006654095,5.1576253e-06,6.8696504e-06,7.595385e-06,6.6411208e-06,5.439518e-06,7.387297e-06,6.9788416e-06,14.955941,5.1034003e-06,5.8980586e-06,5.0979875e-06,-0.017209215,6.386645e-06
ENSG00000026025,0.00014226341,46.751392,0.00019843882,0.0003948143,-97.2076,0.00014794015,0.00016007325,13.853913,-16.872644,0.00017049637,-16.692635,0.00020810087,0.0001995703,96.38468,0.55454004,0.00021245593,0.0001708004,0.00019489757,0.00015787758,0.00025669258,0.00015109028,0.00017368559,8.772882,0.000172686,0.00019191937,0.00018987416,-35.54823,0.00017306882
ENSG00000026751,3.8739887e-05,0.33017126,7.0459944e-05,0.000111216956,1.302446,4.1129955e-05,4.8956113e-05,0.03133581,-0.0568977,5.6899004e-05,0.3745699,7.130732e-05,5.2384632e-05,2.5132592,-0.19282761,6.311811e-05,5.7276364e-05,6.420175e-05,4.5484103e-05,7.5044736e-05,4.767023e-05,5.031287e-05,-1.3083748,5.409738e-05,6.788611e-05,6.1062026e-05,-2.994814,5.390804e-05
ENSG00000027075,-4.3937725e-06,-0.288656,-6.476055e-06,-3.7250763e-06,-1.1104494,-3.2789137e-06,-3.0706765e-06,-0.9254751,-0.78342336,-2.08495e-06,-0.37868315,-5.8831592e-06,-4.623833e-06,-1.721444,-0.072508305,-3.5552061e-06,-5.434583e-06,-5.4239654e-06,-2.422499e-06,-4.6889995e-06,-2.8617385e-06,-5.255035e-06,1.7118529,-5.836796e-06,-3.5109417e-06,-3.0435317e-06,3.5688648,-3.3606507e-06
ENSG00000027869,-1.1548453e-06,0.14101309,-1.4867337e-06,-3.3498154e-06,-0.46109438,-1.3319137e-06,-1.6548573e-06,-0.21579313,0.026116068,-1.3331669e-06,-0.09263349,-2.3602788e-06,-1.2744034e-06,-1.9647555,0.048685826,-2.3509174e-06,-1.7413734e-06,-2.9534826e-06,-1.1513546e-06,-2.216491e-06,-1.2914186e-06,-4.4039845e-07,0.16013722,-1.3489691e-06,-1.3136821e-06,-1.7132351e-06,2.3583565,-1.7392314e-06
ENSG00000028137,-3.7788046e-05,-0.1056135,-4.2760985e-05,-5.2429004e-05,-1.2456646,-5.23855e-05,-4.281853e-05,1.3011645,-0.28010973,-3.0281977e-05,-0.68824893,-2.0879996e-05,-2.383742e-05,2.5058532,-0.26584563,-2.8831455e-05,-4.484012e-05,-3.4419194e-05,-2.4314606e-05,-1.8767303e-05,-2.8321614e-05,-3.6518806e-05,0.81701654,-3.3152213e-05,-4.2519336e-05,-2.9961726e-05,-2.0378978,-3.0568805e-05
ENSG00000028277,-7.5203866e-06,-0.3456626,-7.78688e-06,-1.715225e-05,0.9632134,-8.104709e-06,-6.9645816e-06,-0.5088712,0.16587281,-8.9587365e-06,0.28088272,-8.319375e-06,-7.273418e-06,1.9204215,-0.23170125,-1.062015e-05,-8.314173e-06,-6.0615685e-06,-8.191141e-06,-9.808422e-06,-7.566358e-06,-9.270449e-06,-1.325227,-9.788461e-06,-7.981261e-06,-9.261016e-06,-0.91876054,-8.068274e-06
ENSG00000029559,1.1024056e-09,-6.7296816e-07,-1.3906383e-09,3.458207e-10,3.9106753e-06,-1.3265012e-09,1.875831e-09,-0.00025041905,-0.0016810929,1.6002124e-09,2.6413445e-06,2.915865e-09,-5.113945e-10,-0.0015800969,0.001816616,-2.6957747e-09,4.802782e-09,1.8419529e-09,3.6062994e-10,-1.5827913e-09,1.5853893e-09,8.9442447e-11,0.001681818,-3.3958159e-09,-5.684673e-10,-1.005762e-09,7.2958055e-06,-7.1979317e-10
ENSG00000034053,-5.656508e-07,-0.29778916,-9.4442464e-07,-1.0699767e-06,-0.39052773,-1.516829e-07,-2.649314e-08,-0.121129006,0.010598045,-7.0002073e-07,-0.1414133,-9.831622e-07,-5.058184e-07,-0.96435034,0.19539891,-3.426387e-07,-7.06892e-07,-1.11508584e-07,-7.015826e-07,-7.325193e-07,-4.332427e-07,-9.573171e-07,0.093559876,-7.475709e-07,-4.8220323e-07,-4.7066715e-07,1.6156648,-9.594911e-07
ENSG00000034239,4.0703962e-06,-1.3945763,1.0846693e-05,1.4028422e-05,-1.7901951,6.264278e-06,4.2423917e-06,-0.04163122,26.839111,4.0819377e-06,-0.066636086,4.3029954e-06,6.2480667e-06,-0.47490004,-0.106888585,3.1997117e-06,3.684935e-06,4.1302987e-06,6.650248e-06,5.4967395e-06,2.2373092e-06,1.125708e-05,-22.477043,1.6636718e-06,1.9348374e-06,6.333777e-07,-0.48733485,-7.2147645e-07
ENSG00000034971,-8.1535234e-08,0.09075657,-1.2290127e-07,-9.2984884e-08,0.03603232,-5.3770137e-08,-5.7011196e-08,-0.015713539,-0.0006292752,-7.702948e-08,0.14328986,-8.354229e-08,-1.13831994e-07,-0.24060117,1.4110153e-05,-7.58104e-08,-9.90335e-08,-6.557601e-08,-6.173355e-08,-8.5217145e-08,-6.0055385e-08,-1.0972571e-07,-3.0061028e-05,-8.028809e-08,-6.866345e-08,-7.918884e-08,-0.013117312,-6.0165874e-08
ENSG00000035664,1.6499124e-06,-6.9991646,-7.1738225e-07,-1.2222364e-06,-3.8158066,1.9871188e-06,2.8166182e-06,-0.013011181,0.16630566,2.6510287e-07,-0.10921215,9.900068e-07,-2.1636954e-06,0.5078562,0.07011236,5.108183e-07,2.4733465e-06,1.4912929e-06,1.5744378e-06,1.7273743e-07,1.5675059e-06,2.6783273e-06,9.907083,2.0987775e-06,3.0719967e-08,1.3507835e-06,0.28582495,-4.8879156e-07
ENSG00000035720,-0.0002225454,8.679325,-0.00029435309,-0.00040497753,-2.180285,-0.0002768213,-0.0002248281,-0.36895218,-1.352972,-0.00020610048,0.64510006,-0.00019706406,-0.00037977583,-1.5887157,0.016507663,-0.00019685211,-0.00018753746,-0.0002238856,-0.00021583537,-0.00022689148,-0.00021283733,-0.00039782168,-5.496538,-0.00021294618,-0.00020198268,-0.00016798015,1.6511992,-0.00021798024
ENSG00000038427,-1.2298488e-05,-4.8052354,-1.6522747e-05,-1.9973146e-05,-3.6099699,-1.0590064e-05,-1.1091174e-05,-8.281777,-1.9263879,-1.3739397e-05,0.46201223,-1.4142049e-05,-8.049084e-06,30.861923,-1.9531882,-1.35623095e-05,-1.2285958e-05,-1.7254013e-05,-6.2741956e-06,-8.849371e-06,-1.2446071e-05,-8.10084e-06,0.15380386,-1.091831e-05,-9.593804e-06,-1.067512e-05,-10.90096,-1.1364661e-05
ENSG00000038945,4.1147963e-05,-3.0075576,4.2508498e-05,5.1615047e-05,-4.1088843,4.67991e-05,4.3321797e-05,-14.602708,-0.5722794,3.181766e-05,-3.954761,4.9358114e-05,4.5115987e-05,26.538097,2.5279956,4.156012e-05,4.7364574e-05,4.2758587e-05,3.846744e-05,4.6702862e-05,4.2098567e-05,5.5773482e-05,0.08958841,4.636692e-05,4.0403975e-05,3.5561527e-05,-2.9103258,4.012091e-05
ENSG00000039139,4.1730444e-05,-5.807968,5.309065e-05,5.586181e-05,-4.5448503,4.5685647e-05,4.553127e-05,-0.037569735,14.762672,3.4074794e-05,-0.10169261,4.7245143e-05,4.9698334e-05,-0.55095726,-0.41235182,3.7948746e-05,5.933381e-05,4.266103e-05,4.658181e-05,4.3868495e-05,3.9206992e-05,5.0767532e-05,-2.3201191,4.3447617e-05,4.6233716e-05,3.629029e-05,-0.9880121,3.0760395e-05
ENSG00000041982,-4.856386e-05,-5.6439734,-7.395017e-05,-7.71742e-05,37.02757,-6.02954e-05,-6.083398e-05,-0.2935601,-2.5073025,-5.2527088e-05,-0.15516742,-4.626819e-05,-6.1049264e-05,-0.68391615,-0.046225753,-5.1352217e-05,-5.3955104e-05,-4.688848e-05,-5.7790825e-05,-5.3219155e-05,-4.933546e-05,-7.5131604e-05,-27.633526,-4.2780684e-05,-5.024594e-05,-4.505016e-05,-0.06285478,-4.7819507e-05
ENSG00000042980,-0.00013483016,-2.9559853,-0.0002111263,-0.0002072158,-52.51371,-0.00011209113,-0.00012178055,-0.30501372,-5.4811025,-0.00012360314,-0.31725574,-0.0001495205,-0.00022373522,-0.270725,0.4882629,-0.00013728258,-0.00011988077,-0.0001555306,-0.00013695695,-0.00017052733,-0.00014542113,-0.00018989886,61.494877,-0.00012665393,-0.00014698633,-0.00011729121,-0.13647941,-0.0001469266
ENSG00000043462,-2.127551e-06,-1.3245603,-2.55894e-06,-4.2448587e-06,-2.1998346,-2.2700938e-06,-2.6022726e-06,0.3193776,0.2500042,-3.3094357e-06,-1.3386761,-2.2861054e-06,-2.036638e-06,0.9000074,0.19012381,-2.4407768e-06,-3.287948e-06,4.987978e-07,-2.9621024e-06,-2.963388e-06,-1.7539217e-06,-2.2771608e-06,-0.30163068,-7.889708e-07,-3.4882885e-06,-1.8318335e-06,3.5052335,-8.7278755e-07
ENSG00000043591,4.185298e-06,4.219501,6.8660747e-06,-1.2179584e-06,-9.2994995,4.7989606e-06,2.4144028e-06,0.030064601,0.5570929,1.6763433e-06,-0.034770995,4.9934497e-06,5.7576176e-07,0.40452558,-0.03806465,1.2174573e-06,4.392096e-06,1.9014717e-06,2.4472267e-06,9.838478e-07,1.9758938e-06,6.9676616e-06,4.452239,5.913681e-06,-1.2251974e-08,2.9149132e-06,-0.2911404,6.3434067e-07
ENSG00000046653,-4.9014518e-05,-1.5315474,-8.4302534e-05,-6.8639514e-05,-1.0059742,-4.3672273e-05,-4.4905228e-05,-0.16814299,-0.35022974,-4.955697e-05,0.6269716,-5.043139e-05,-8.1209146e-05,-1.0893497,-0.07228808,-4.5892302e-05,-4.3501434e-05,-4.713732e-05,-5.075481e-05,-5.4271513e-05,-5.00279e-05,-6.98341e-05,2.9553463,-4.2877004e-05,-5.3451975e-05,-3.994901e-05,0.63623875,-5.4050593e-05
ENSG00000047457,-4.229676e-05,-16.651535,-7.961563e-05,-6.61103e-05,-126.63282,-4.98355e-05,-5.1499224e-05,0.05045234,-26.197931,-4.568335e-05,-1.1042045,-4.7438913e-05,-6.923717e-05,-1.2980828,-0.5304353,-4.020182e-05,-4.3848144e-05,-3.8155238e-05,-5.223158e-05,-4.900311e-05,-4.166059e-05,-7.30676e-05,172.30937,-3.6450358e-05,-5.1150913e-05,-3.954023e-05,0.056125563,-4.218115e-05
ENSG00000048462,-5.5469736e-05,-0.2431362,-9.3885115e-05,-0.00017889381,-2.592876,-6.220444e-05,-6.3951724e-05,-0.06611643,0.008965303,-7.845839e-05,4.1558175,-9.963405e-05,-7.033201e-05,0.56091607,-0.0094864955,-8.32797e-05,-7.159561e-05,-8.842648e-05,-6.0723047e-05,-9.84205e-05,-6.6131615e-05,-6.182334e-05,0.118963264,-5.9189868e-05,-7.0298665e-05,-7.460432e-05,-1.9315398,-6.983019e-05
ENSG00000049247,1.7281194e-07,0.00018220315,2.438599e-07,3.72777e-07,0.01176948,1.9007587e-07,2.1497995e-07,-0.038594306,1.3948327e-05,2.5393274e-07,-0.00032808873,2.7066523e-07,2.1091864e-07,-0.032138925,0.056136377,2.403143e-07,2.6862182e-07,2.8430097e-07,1.7168713e-07,2.1509949e-07,1.9952186e-07,1.6729167e-07,-0.005163338,1.5522744e-07,2.752122e-07,2.3457575e-07,0.008118421,2.1151929e-07
ENSG00000049249,-1.8797869e-06,0.09966073,-2.77903e-06,-2.2821864e-06,-0.23471381,-1.7570738e-06,-2.2105603e-06,-0.0006643416,0.12725991,-2.7223416e-06,0.004097791,-3.858387e-06,-2.448728e-06,0.10444166,-0.40935838,-3.3203314e-06,-3.1864938e-06,-3.4117868e-06,-2.0979776e-06,-3.1594248e-06,-3.1101754e-06,-1.9831718e-06,-0.09813198,-3.0712006e-06,-2.9335245e-06,-3.235059e-06,0.40746102,-2.916031e-06
ENSG00000049323,4.41242e-06,-1.0764766,1.0716148e-05,1.0328071e-05,-0.83526397,5.1191646e-06,4.9623745e-06,1.2776958,-0.10025117,5.4093566e-06,0.8828447,4.6494106e-06,9.204801e-06,-1.4308947,-0.045203052,4.185508e-06,5.2281407e-06,4.962271e-06,4.8377715e-06,6.3164534e-06,6.2192503e-06,8.114528e-06,1.295877,5.038355e-06,5.863348e-06,3.9324805e-06,0.03155736,4.9054047e-06
ENSG00000049540,-3.459778e-06,-1.6643702,-7.806933e-06,-3.6509061e-06,0.9345773,-3.2487762e-06,-3.2446062e-06,-1.4926655,-0.6766755,-3.502438e-06,5.1173043,-4.3632476e-06,-8.476628e-06,-1.463124,0.13948266,-2.7907806e-06,-4.4208846e-06,-5.009088e-06,-1.4777222e-06,-6.2898425e-06,-4.138866e-06,-6.866227e-06,-0.008176254,-6.189861e-06,-4.512477e-06,-3.3510482e-06,-0.886264,-5.235994e-06
ENSG00000050165,-2.4387164e-05,-7.6436405,-4.1059902e-05,-2.7798204e-05,8.264796,-1.90135e-05,-1.9147119e-05,-0.49397483,-0.3667492,-1.8307022e-05,4.3674083,-2.24854e-05,-3.4364137e-05,-3.543918,0.17318016,-2.04453e-05,-2.0259033e-05,-2.5847417e-05,-2.0195914e-05,-2.5328096e-05,-2.2752165e-05,-3.283531e-05,0.21563663,-2.1933218e-05,-2.1420514e-05,-1.7674894e-05,-0.9722797,-2.2800654e-05
ENSG00000050730,-5.265244e-07,0.123295344,-1.1355991e-06,-1.660047e-06,-2.6830716,-6.4743125e-07,-6.1417944e-07,0.15271349,-0.38728216,-1.0660644e-06,-0.04854349,-5.66648e-07,-1.0324404e-06,-0.0933653,0.0014665192,-6.5818557e-07,-1.0668587e-06,-1.3786469e-07,-9.078429e-07,-7.52583e-07,-5.963706e-07,-1.0723302e-06,3.2406094,-5.530767e-07,-1.2933369e-06,-6.1809914e-07,-0.30580696,-5.636681e-07
ENSG00000052802,0.00012435496,13.25691,0.0002141102,0.00019781764,-22.647913,0.00013715413,0.00011549491,0.70936525,-3.0571635,0.00012962526,-0.6950948,0.000110068024,0.00015430636,-1.6736572,-0.010823861,0.00010984582,0.00012588574,0.00010475271,0.00015704452,0.00012539489,0.000106334825,0.00022516692,12.329076,0.00012342053,0.0001078588,0.00010143999,1.7867398,9.466814e-05
ENSG00000054654,-6.23109e-05,-50.190857,-0.000108472304,-0.00020809962,21.985823,-9.993341e-05,-7.441118e-05,3.612991,-8.98643,-7.749471e-05,-2.5906372,-9.363213e-05,-0.00016898054,-4.59907,-0.21474327,-9.42346e-05,-7.827747e-05,-0.00010929868,-5.2141728e-05,-0.0001273869,-9.839752e-05,-0.000132247,35.91642,-7.68044e-05,-0.00011114772,-6.612096e-05,5.068409,-6.634622e-05
ENSG00000055118,8.015544e-05,0.5379479,0.00014683891,0.00015733496,0.5986164,7.8820274e-05,7.48919e-05,-0.017278858,0.034071207,8.349098e-05,-0.092688926,8.969554e-05,0.00017244613,-0.39600834,0.546225,8.984166e-05,7.1131675e-05,0.00010185569,8.435575e-05,0.000116825046,9.720351e-05,0.00012051935,-1.4460003,7.969825e-05,9.99718e-05,6.3160056e-05,0.23319282,0.00011498573
ENSG00000055163,-2.857468e-05,0.1297705,-3.226184e-05,-4.0819905e-05,2.6048408,-3.5815257e-05,-3.0277812e-05,-0.15367603,1.0365474,-2.2676535e-05,-0.09607451,-3.026054e-05,-2.0315209e-05,-3.5198815,0.033569667,-2.5668312e-05,-3.1728665e-05,-2.3853794e-05,-3.3262397e-05,-2.8432727e-05,-1.601264e-05,-5.0649127e-05,-4.4536734,-2.813557e-05,-2.0195992e-05,-2.283819e-05,4.4191084,-9.284143e-06
ENSG00000056558,2.511871e-06,-0.0250398,5.9636664e-06,6.3846073e-06,0.2528998,2.7420576e-06,3.3738472e-06,-0.060387067,-0.17726822,4.7651597e-06,-0.11940166,5.6464232e-06,4.483623e-06,-0.43595895,-0.0979906,5.672062e-06,4.0500886e-06,6.5524137e-06,2.8161085e-06,5.705101e-06,3.7722477e-06,3.2338276e-06,-0.34564602,3.9666097e-06,5.7322213e-06,5.5606447e-06,1.008705,5.386598e-06
ENSG00000057149,-9.461654e-05,9.156514,-0.00020794934,-0.00014113313,105.33479,-0.00014666523,-0.000160033,-0.56240976,-28.285923,-7.384185e-05,-0.9298731,-8.8890345e-05,-0.00017629698,-6.7463093,-6.3330727,-0.00011279734,-4.9135724e-05,-9.000753e-05,-0.00015481746,-0.0001251248,-5.4218744e-05,-0.00022834701,-66.61409,-9.306181e-05,-9.774794e-05,-5.892397e-05,-5.0173855,-0.000111117166
ENSG00000057657,1.0892352e-05,0.7448779,1.5928199e-05,1.1282748e-05,-9.230021,1.7828974e-05,1.2877769e-05,-1.6101478,1.7197996,7.361085e-06,-6.721327,1.1064495e-05,1.6822916e-05,6.6194577,-0.35831377,5.8021665e-06,1.8649329e-05,1.4174467e-05,1.4392886e-05,7.201721e-06,1.2576626e-05,1.5535275e-05,0.35889798,1.4008746e-05,1.6744178e-05,5.5777946e-06,8.476533,1.2231449e-05
ENSG00000058085,1.4380114e-05,6.0678144,2.4282335e-05,1.16441515e-05,0.9932593,7.045431e-06,6.8847935e-06,-0.039006155,4.916261,9.430744e-06,-0.6742228,1.1774644e-05,1.9178837e-05,-0.9394164,-0.19048886,1.0803671e-05,7.2580656e-06,1.4182273e-05,6.1459173e-06,1.7681261e-05,1.0557416e-05,1.7518318e-05,-10.156829,1.1747231e-05,1.0184537e-05,1.0244694e-05,0.022398375,1.1059974e-05
ENSG00000059728,-4.334207e-06,3.9015212,-8.152258e-06,-5.9121994e-06,2.9227617,-8.012986e-07,2.9833727e-06,-1.6060677,-0.91889876,-4.643939e-06,0.21431619,4.278133e-06,-1.3522227e-05,7.207171,-0.38558635,-3.538092e-06,-7.351862e-07,-3.309597e-06,5.867665e-06,-4.9658793e-06,-1.970546e-06,-1.977561e-06,-9.909641,-4.240308e-06,2.1106614e-06,8.023944e-07,-1.4255254,-6.949246e-06
ENSG00000059804,4.890923e-06,-1.5823804,7.0074643e-06,1.2868748e-05,-2.1357327,3.9285555e-06,4.5049483e-06,0.34499866,-0.7345146,5.102146e-06,-0.27507627,6.6057055e-06,1.495247e-05,-5.069515,1.6007088,5.2435817e-06,3.9303377e-06,8.823322e-06,3.6001534e-06,7.650283e-06,8.694269e-06,5.929798e-06,-0.63713205,4.021053e-06,5.3910617e-06,2.8271722e-06,8.488521,7.3391243e-06
ENSG00000064012,-1.7378643e-05,-0.61564744,-2.7220245e-05,-4.3623204e-05,0.9572509,-2.094879e-05,-2.0270349e-05,-0.5139877,-0.24677604,-2.0508509e-05,-0.36511707,-2.8611472e-05,-2.7502909e-05,-1.0820601,-0.6487034,-2.400921e-05,-2.368611e-05,-2.6144848e-05,-2.0323494e-05,-2.6852955e-05,-2.0745649e-05,-2.4044213e-05,-1.2252252,-2.2425278e-05,-2.6285505e-05,-2.098183e-05,3.7407289,-2.0788937e-05
ENSG00000064199,7.036364e-05,-1.2161922,0.00011571575,0.00010308702,5.0431995,6.182004e-05,5.9807266e-05,0.28802344,2.6365852,6.904439e-05,-0.067576595,6.726273e-05,0.00011843437,-0.005269087,0.07084532,7.0306334e-05,6.6239714e-05,7.8504e-05,6.813817e-05,8.717132e-05,7.360745e-05,9.480648e-05,-7.7455397,6.960525e-05,7.499272e-05,5.781254e-05,0.9944332,8.350795e-05
ENSG00000064205,2.4626363e-06,-1.3907166,2.030678e-06,1.5941364e-06,-1.416091,1.8691129e-06,8.6499756e-07,-3.2065363,-0.048892416,1.8500652e-06,7.6258187,1.8601521e-06,4.806154e-06,0.1440462,0.010258548,5.7641546e-07,1.8623937e-06,3.0930335e-07,1.7306307e-06,1.7693989e-06,2.308258e-06,3.901013e-06,0.21489513,2.1444753e-06,1.5598755e-06,1.5695072e-06,-1.9328196,1.3283839e-06
ENSG00000064886,-1.0398353e-05,7.8370357,-1.520399e-05,-1.3705108e-05,-4.80189,-9.12409e-06,-8.630234e-06,-0.2647714,0.3437185,-7.978465e-06,0.82365924,-9.599085e-06,-2.0057354e-05,-2.8684878,-0.051376086,-1.0651978e-05,-8.277442e-06,-1.2271911e-05,-9.431003e-06,-1.2770832e-05,-1.1145239e-05,-1.27566e-05,-0.95618963,-9.630884e-06,-9.421232e-06,-7.5255894e-06,-0.06148855,-1.2991226e-05
ENSG00000064989,5.264014e-07,-4.2553325,-3.0670042e-06,4.6615996e-06,-7.0239286,-4.144185e-07,-6.3262655e-06,33.856216,-0.1580853,1.1436836e-06,-4.3180943,1.2634508e-05,6.5159657e-07,-16.465841,-0.3974024,4.2024903e-06,6.024905e-06,1.7211525e-05,-1.0897985e-05,3.2573485e-06,3.6458493e-06,-9.7444e-06,0.5930286,6.836328e-06,-4.2082695e-07,5.851539e-06,-1.8306035,4.3118525e-06
ENSG00000065054,4.0614585e-05,-4.5721617,5.960727e-05,3.7079277e-05,-42.231003,3.29979e-05,2.9050052e-05,12.902431,0.05646047,3.601676e-05,-3.0174606,4.4413082e-05,6.163414e-05,-0.57952315,0.25620288,3.56116e-05,3.2852473e-05,5.3714524e-05,3.3502347e-05,3.653413e-05,4.6171423e-05,5.1754378e-05,38.678886,3.8467348e-05,4.492137e-05,3.5724206e-05,-1.4946427,5.486544e-05
ENSG00000065413,-1.3330714e-05,1.2774322,-1.6601096e-05,-2.0283731e-05,-2.351037,-1.3012918e-05,-1.194212e-05,-1.0090768,-0.38334298,-1.1674818e-05,-1.4291401,-1.6609873e-05,-1.9992467e-05,-2.24707,-0.19414999,-1.4468083e-05,-1.2044842e-05,-1.6484051e-05,-1.3225566e-05,-1.3294981e-05,-1.3192548e-05,-1.5323123e-05,-0.8306066,-1.0928464e-05,-1.168513e-05,-1.2441991e-05,7.1672606,-1.46203365e-05
ENSG00000065534,2.7844924e-05,-1.4061025,4.936757e-05,5.382678e-05,2.997622,2.463501e-05,2.6547663e-05,-1.1781391,0.55604297,3.3612734e-05,1.1256409,3.3299777e-05,5.364788e-05,-0.008852053,0.10478544,2.8005647e-05,2.6908814e-05,3.465768e-05,2.619393e-05,3.8665436e-05,3.684512e-05,3.9859322e-05,-1.8604432,2.3389568e-05,3.370821e-05,2.4891622e-05,-0.33120435,3.5048557e-05
ENSG00000065618,6.675818e-06,-1.508713,1.4024122e-05,1.0806475e-05,-0.31584182,3.7217533e-06,5.1652273e-06,0.37463602,0.82846034,5.676214e-06,-0.07748909,5.4063485e-06,1.3934503e-05,0.060777534,-0.017745271,7.94882e-06,5.060491e-06,1.1565943e-05,6.4050873e-06,9.569933e-06,7.6038605e-06,1.0135316e-05,0.6756472,6.746614e-06,7.58059e-06,3.5356068e-06,-0.019884953,1.1308484e-05
ENSG00000065675,4.6794477e-07,0.9267638,5.387896e-07,9.365961e-07,-0.49621722,6.300672e-07,8.033575e-07,-0.118087396,-0.05970647,6.5247724e-07,-0.14297007,2.7533002e-07,2.0488328e-07,-0.7880727,-0.2896718,8.373871e-07,1.137555e-06,6.41123e-07,7.10193e-07,4.095275e-07,6.29507e-07,3.0968724e-07,-0.5748026,5.493296e-07,1.1498136e-06,5.993121e-07,1.5427517,7.8473715e-07
ENSG00000066056,-3.2714584e-06,-1.3100364,-3.901883e-06,-9.044124e-06,-0.7792993,-5.8612163e-06,-4.6331793e-06,5.5609546,-0.025538532,-4.651673e-06,0.035668936,-6.460197e-06,-3.6274673e-06,-3.204516,0.06269521,-5.604669e-06,-5.050286e-06,-5.949774e-06,-3.178043e-06,-4.8688667e-06,-4.4941917e-06,-3.6808337e-06,0.062109806,-4.9859364e-06,-2.7458786e-06,-3.6194722e-06,-0.4019482,-3.9805445e-06
