gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
BCAM,7.67445e-10,8.867665e-05,1.10849045e-10,4.581084e-09,0.0009082646,1.3396878e-10,4.4779954e-11,3.7131695e-09,0.00015122298,4.5301435e-10,7.307744e-07,1.335174e-09,2.90168e-10,5.298191e-10,6.9426633e-06,2.532641e-09,8.295638e-11,4.9063177e-11,0.0,4.2758696e-17,7.5022033e-10,1.0055124e-06,0.0009982224,1.3593184e-10,7.8367385e-10,1.1521593e-10,8.003566e-05,1.925769e-11
FPR3,8.975016e-12,3.9581514e-06,1.1446183e-10,1.3409426e-11,2.209611e-06,2.8081791e-15,0.0,2.1768318e-12,2.2224896e-08,7.1827586e-11,2.5145104e-07,0.0,3.5925232e-10,5.8931724e-05,0.0001771456,7.022143e-09,6.679703e-11,4.3708447e-11,0.0,1.20171046e-17,5.902512e-12,7.8526324e-10,2.2017191e-05,4.1154146e-15,0.0,1.5615754e-15,0.00020880873,1.976455e-11
C11orf96,1.3542881e-09,0.00030434938,2.6739796e-11,1.9349157e-10,0.00039290992,5.4857906e-12,2.412782e-12,0.0,3.833185e-05,5.03093e-11,1.6055938e-06,5.5392833e-11,9.885718e-10,6.888552e-05,8.226264e-06,0.0,9.331318e-12,6.370725e-13,0.0,9.406445e-16,6.5119375e-11,9.758943e-08,0.00038833625,1.0409164e-10,1.1755489e-08,5.6026445e-13,1.016663e-05,1.684433e-11
CDHR4,3.5931482e-16,0.0,0.0,6.826379e-10,1.7648826e-07,0.0,0.0,0.0,4.9151164e-05,5.4938177e-14,0.0,1.3901885e-09,6.8261833e-12,0.0,0.0,4.1072843e-09,0.0,1.9428011e-11,0.0,0.0,0.0,2.941529e-08,0.00011994704,3.2317186e-17,5.7591905e-14,1.0254708e-10,0.0,1.5588673e-16
COL4A1,6.343422e-10,2.875152e-05,1.5360668e-11,7.046018e-13,1.35082955e-05,2.0193012e-11,4.6302254e-11,1.569027e-09,1.610904e-08,4.3701563e-11,5.0742815e-06,3.4669247e-11,2.106716e-10,1.1593004e-08,1.901296e-08,0.0,6.6725347e-13,3.5799228e-13,0.0,9.627838e-15,2.8913985e-14,9.841056e-10,4.3691212e-05,3.1743292e-11,6.019234e-12,7.7861224e-12,1.3053417e-08,5.523136e-12
GJA4,6.586231e-13,5.221934e-10,3.266623e-11,3.1737027e-14,1.0713618e-06,2.9154598e-13,1.3915536e-12,6.893662e-10,1.1233183e-06,3.6371184e-15,1.0921132e-08,0.0,4.012002e-12,0.0,0.0,0.0,7.2601907e-12,1.0378209e-14,0.0,0.0,5.1603487e-14,1.684378e-17,1.827641e-05,5.9653662e-12,0.0,7.0807703e-16,0.0,1.7089498e-13
ISG15,6.3695466e-10,0.00018849001,8.523633e-11,1.2330777e-08,0.00054780365,4.1706832e-11,4.682088e-11,3.1781568e-08,5.133087e-05,3.192494e-09,5.231512e-05,2.568238e-09,1.9036635e-10,5.384253e-06,0.00046381043,3.2012586e-08,1.0635992e-09,7.6578084e-11,0.0,1.2674792e-11,1.0238451e-10,4.7432437e-07,0.0008650403,1.707195e-10,1.1533307e-08,2.670973e-10,1.73887e-05,5.674199e-11
HIST1H1C,3.078391e-10,5.7777715e-06,3.1230983e-11,1.7446844e-08,0.00030713872,7.991245e-13,3.8635293e-12,0.0,8.5101296e-05,4.3759033e-10,4.3509135e-06,1.5701779e-09,3.3545683e-10,7.8148314e-09,1.5124696e-05,4.212603e-09,1.55197e-11,7.717002e-12,0.0,3.3799118e-12,1.8124827e-09,1.0240245e-07,0.00033035452,2.374076e-13,4.350833e-08,2.252381e-11,1.5047789e-06,4.3987882e-13
DMBT1,3.7853547e-11,9.3871124e-05,1.5412034e-13,9.13566e-10,4.271744e-05,0.0,4.2542357e-15,0.0,5.873983e-06,1.2222864e-13,1.374566e-05,0.0,5.6828573e-11,0.0,0.0,2.0084863e-11,4.056959e-12,8.1311184e-13,0.0,4.8523424e-17,2.7496855e-11,3.4336682e-09,2.6287591e-05,1.1334369e-12,4.053759e-10,1.7024394e-09,0.0,1.43686105e-11
COL14A1,1.8769547e-10,6.8209647e-07,1.541763e-13,1.6930729e-15,5.2022737e-05,0.0,0.0,0.0,2.7264756e-05,2.3021935e-16,1.6171904e-06,0.0,3.7235698e-13,2.6490954e-10,0.0,0.0,1.2387052e-13,0.0,0.0,2.6214879e-17,2.558102e-15,7.9395845e-10,3.1851812e-07,7.174071e-11,2.330468e-16,1.1131474e-11,0.0,9.92037e-14
TPRG1,7.977745e-12,1.1413656e-08,7.690109e-12,8.433161e-10,7.016467e-05,0.0,0.0,0.0,3.2152933e-05,1.3414347e-12,1.6408712e-10,1.219714e-13,4.5553096e-13,4.7981243e-06,4.6623495e-06,1.458187e-11,1.1888982e-12,1.613947e-12,0.0,1.0158657e-14,9.797566e-15,1.3526923e-09,4.35251e-05,1.2270161e-15,1.7061846e-12,8.8031e-12,0.0,1.4732195e-12
MORN2,4.671497e-11,3.3090246e-06,1.7701372e-11,5.735293e-09,0.00017971601,1.4654541e-11,5.678706e-13,0.0,0.0003874589,3.6128123e-10,2.3546502e-08,3.1936649e-09,1.167141e-10,3.4881964e-07,4.9593924e-05,3.756111e-09,3.5816326e-11,5.208041e-11,0.0,4.6805414e-14,2.1051308e-11,5.358518e-07,0.0005899211,1.6722493e-10,1.0957732e-08,4.90751e-10,2.1880916e-05,2.314429e-11
NWD1,4.646715e-11,2.2379716e-10,2.1667875e-14,2.78318e-12,8.469037e-05,0.0,0.0,0.0,0.00016760363,1.5184722e-11,0.0,0.0,3.639715e-17,0.0,2.659781e-06,4.6485025e-09,1.4726625e-16,7.74647e-15,0.0,0.0,0.0,5.4977217e-08,0.00019082274,3.362117e-15,1.08772115e-11,2.1069856e-11,0.0,4.975585e-13
ARL4C,2.6005711e-10,1.827921e-05,2.8718356e-11,6.527627e-09,0.0002635605,2.5031006e-14,5.723354e-11,0.0,2.926004e-05,3.3358496e-09,2.1634887e-07,5.926398e-12,8.019789e-11,9.721517e-07,0.00020189873,1.4167179e-09,8.4878227e-10,5.5620425e-11,0.0,4.501542e-12,9.727655e-10,2.2681297e-07,0.000545591,1.5829229e-11,1.544069e-08,3.037796e-10,8.1976395e-05,7.0478332e-12
FAM25A,0.0,0.0,0.0,0.0,1.838195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.101986e-15,0.0,0.0,0.0,0.0,0.0,2.772397e-06,6.183084e-15,3.5277579e-09,0.0,0.0,0.0
HEPACAM2,0.0,0.0,0.0,0.0,2.3759829e-05,0.0,0.0,0.0,3.986315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9255237e-06,0.00012678823,0.0,1.6910024e-15,3.5001903e-13,0.0,1.5931424e-14
PLA2G2A,1.7434762e-10,0.00011751056,2.6265834e-12,2.9236358e-10,4.5397883e-06,0.0,0.0,1.6686701e-12,5.2402374e-06,8.239854e-11,0.00039027375,0.0,3.289907e-12,3.417335e-08,2.1953035e-07,0.0,2.3500704e-09,3.0358733e-11,0.0,7.887181e-14,5.255815e-13,5.0082227e-09,2.4091992e-07,1.12563917e-10,0.0,2.6824153e-12,0.0,0.0
HES4,2.3723061e-09,0.00010468418,6.7033525e-11,1.0037227e-10,0.00040305516,2.095794e-12,1.3160493e-12,0.0,0.00010322495,2.8595276e-10,5.641843e-05,2.5834468e-09,1.4552856e-10,1.1258655e-09,4.6605032e-06,6.953733e-09,3.283582e-12,2.2820195e-11,0.0,2.5522104e-12,8.479881e-10,2.1915803e-07,0.0007668018,8.1598825e-11,9.5837835e-09,3.8184084e-11,3.2314336e-05,1.19419865e-11
PDCD1,3.9117667e-12,0.0,0.0,8.5135926e-10,3.9657574e-05,0.0,0.0,0.0,0.0,9.188134e-13,0.0,0.0,2.7370853e-15,4.9816236e-07,1.0526234e-09,0.0,0.0,9.246882e-13,0.0,1.0773029e-13,1.1765938e-13,3.8470246e-10,0.0,1.3697425e-14,4.906282e-11,1.0890223e-17,2.535188e-06,0.0
TCTEX1D4,1.4163056e-13,0.0,8.136436e-15,1.9404328e-10,6.976025e-05,4.819334e-14,0.0,0.0,6.0154303e-05,3.999736e-12,2.4613067e-10,2.3493243e-09,3.2007206e-11,0.0,7.268165e-05,1.0437989e-08,3.2173553e-15,2.7913765e-12,0.0,0.0,7.9372964e-14,4.87702e-08,0.00019449422,1.6799348e-14,4.878313e-10,5.633927e-11,0.0,3.3587485e-16
SELL,1.0022319e-12,0.0,2.4481995e-13,1.738667e-08,7.711044e-06,5.472285e-13,1.6545447e-12,0.0,1.3707158e-08,1.5346657e-08,7.1172785e-08,0.0,3.6665462e-12,6.026692e-09,5.0469225e-05,1.7063168e-10,1.10396054e-13,5.365907e-11,8.547275e-14,1.0151531e-11,2.8816332e-09,1.7179675e-09,2.6624117e-05,8.783744e-12,8.28303e-13,1.7529427e-13,0.00016915149,4.982167e-13
HBA2,3.4268098e-08,1.2311828e-06,3.7812274e-11,4.350262e-09,0.00016349125,3.6826233e-13,0.0,0.0,0.00013914578,8.09358e-10,1.5073248e-06,0.0,3.8822272e-11,8.60956e-10,2.6315516e-10,0.0,5.1848953e-14,1.6156836e-08,0.0,4.2298444e-14,1.0826656e-14,1.2728799e-08,3.6162796e-06,5.5939866e-13,5.4649374e-10,3.8775004e-11,4.768644e-10,2.3839304e-15
CFAP54,4.6493794e-12,0.00014435322,1.9531304e-13,1.035642e-09,3.0144653e-05,2.838301e-15,2.8797608e-13,0.0,1.2557856e-05,4.0654562e-13,6.5923024e-15,2.483401e-09,1.9112212e-13,0.0,6.8399036e-06,3.8791783e-09,5.078673e-12,9.111689e-16,0.0,7.952013e-18,5.091487e-13,1.5924766e-08,5.7287423e-05,2.0332002e-11,1.3416795e-11,5.0749053e-12,0.0,2.4164527e-12
S100A16,9.042416e-10,6.958904e-05,1.8308818e-11,2.3437134e-09,0.0017998241,1.3215445e-10,1.672692e-11,0.0002776357,0.00017944095,4.2223166e-11,2.7852557e-05,2.6069242e-09,1.2833108e-09,1.3245477e-10,1.5170895e-07,4.4591061e-10,1.0118473e-10,2.763043e-12,4.830809e-14,7.96556e-14,3.1140907e-10,2.4130105e-07,0.0018888623,5.2753947e-11,3.615977e-08,9.3343805e-11,4.051544e-06,4.712046e-11
SAXO2,1.8611047e-11,1.0593066e-08,3.484481e-14,1.6041586e-09,9.49487e-06,3.06646e-16,0.0,0.0,0.00037190592,1.7293638e-14,0.0,7.2356765e-10,7.859192e-14,0.0,5.572837e-06,1.020821e-09,2.1522514e-14,1.5790105e-14,0.0,0.0,1.4515887e-14,5.2334155e-08,0.00031503558,1.5868797e-15,3.1461203e-10,2.4350563e-11,0.0,1.253006e-12
PRELP,1.5313585e-11,5.5166004e-07,1.3861774e-10,1.5071759e-09,5.420492e-08,3.6062806e-13,0.0,2.1087991e-09,2.6299116e-07,2.3681914e-11,0.00014823955,0.0,2.500099e-10,1.1560652e-06,0.0,0.0,7.671616e-11,9.282574e-15,0.0,4.7380416e-12,4.4423358e-14,0.0,5.7252717e-05,2.2076695e-10,5.7439835e-16,1.2283466e-12,2.0260513e-06,9.4443245e-14
SNTN,1.5065735e-12,1.4919811e-09,0.0,3.1279261e-09,7.150528e-05,0.0,0.0,0.0,0.00017789035,8.203389e-11,9.845227e-09,5.144125e-09,5.994919e-13,3.3113692e-09,4.2125863e-05,4.5526893e-09,2.552831e-11,8.459407e-15,0.0,8.4964885e-16,7.4829886e-14,6.3748764e-08,0.00039232447,5.0835703e-13,2.0309242e-10,9.312312e-11,0.0,8.43937e-15
FAM26F,2.5258083e-13,4.038546e-09,7.061878e-11,2.5587708e-09,5.7688438e-05,5.439566e-13,2.955819e-11,0.0,6.7820176e-09,2.318688e-09,6.3993975e-09,0.0,4.899731e-12,1.0551972e-05,5.5333745e-05,2.456533e-10,7.3293455e-12,2.5211597e-10,2.5934116e-15,1.2673824e-12,8.844131e-12,3.256408e-08,1.164214e-05,2.0543062e-13,6.4204714e-12,6.773561e-11,1.8039658e-05,3.959034e-11
LRRK2,1.9116983e-10,0.00010796676,3.2262724e-11,5.177458e-10,0.00040197742,2.0494542e-13,2.2126775e-13,8.370628e-09,1.556914e-05,2.2863027e-09,1.6109253e-07,1.0548222e-14,1.2777984e-09,8.261537e-06,5.4536627e-06,9.944958e-10,8.092192e-13,3.5295072e-11,0.0,3.511887e-16,9.49156e-10,3.9566553e-10,0.00021431153,2.368491e-13,2.4806437e-10,7.104792e-13,2.1396972e-05,5.7711834e-12
HACD4,5.3834943e-11,2.2729175e-05,3.3212676e-11,1.6405791e-09,0.00015352889,1.8496538e-11,4.840525e-13,4.2878215e-10,8.1595084e-05,3.5710493e-10,2.9674076e-05,1.1130858e-09,7.260444e-12,5.012912e-06,0.00015166678,3.8547054e-09,4.3641136e-11,4.4618843e-11,0.0,1.5981206e-14,5.1881006e-11,1.2977738e-08,0.000116486764,2.9246085e-11,1.412051e-12,9.449222e-13,1.0314833e-05,1.2630701e-11
CFAP126,3.6655167e-12,1.0443868e-09,0.0,1.3250392e-10,2.671148e-05,0.0,0.0,0.0,0.00015695656,3.3624525e-10,0.0,1.191792e-09,2.7040138e-13,0.0,0.0,5.2604747e-09,3.6284623e-13,8.19078e-12,0.0,2.3109716e-15,1.3241906e-12,1.1554432e-08,0.00013956931,3.955452e-12,1.307501e-13,4.1289762e-12,5.4895878e-08,7.2262145e-13
SBSN,3.200422e-14,0.0,0.0,0.0,1.4834406e-09,0.0,0.0,0.0,0.0,8.344654e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.444029e-11,0.0,0.0,0.0,0.0,1.9048635e-10,0.00010353059,4.7728398e-11,4.1905177e-09,3.422565e-14,0.0,0.0
KIR2DL4,3.9848994e-14,0.0,2.2350716e-18,2.615808e-10,5.2365454e-08,0.0,0.0,0.0,1.8565968e-14,3.7451617e-13,0.0,0.0,0.0,6.6227385e-11,5.2631033e-10,0.0,0.0,5.238386e-13,0.0,7.36499e-12,2.2844058e-13,7.276687e-18,0.0,0.0,4.876767e-16,0.0,1.7762185e-08,0.0
APOD,1.684658e-10,3.1634568e-06,2.560386e-11,1.2126298e-08,0.00034109908,2.2854227e-11,4.0365667e-12,1.2254582e-12,0.0001301489,6.8785615e-12,0.00018978279,3.408534e-10,7.441252e-10,1.0596382e-09,3.9473274e-09,2.0831976e-09,9.895354e-11,7.8421574e-13,0.0,2.393562e-15,3.3217165e-10,1.2507383e-07,0.0012515638,3.8729082e-11,6.812548e-11,1.6452067e-11,0.0,2.8265088e-12
PLAC9,2.5464022e-11,1.2331224e-06,7.231357e-11,5.4412763e-09,1.3301708e-07,2.3853381e-11,4.2787007e-12,1.8877209e-07,3.121459e-06,1.2894336e-11,0.00017951652,0.0,2.3847832e-10,1.214279e-07,5.8416827e-06,0.0,2.5627686e-10,9.8569e-11,0.0,4.620321e-12,2.0749435e-11,1.6740534e-10,5.2880918e-05,5.3907967e-10,1.6088348e-11,2.392035e-12,1.8060208e-08,2.2375001e-11
CLDN4,9.603687e-10,0.0002547212,1.6469095e-13,3.806784e-09,0.0017217797,2.513234e-12,1.4178597e-13,0.0,0.0003918313,2.937303e-10,1.8937151e-05,3.345434e-09,2.470722e-10,4.172325e-09,1.8766252e-07,1.0020688e-08,1.54717e-11,2.0860666e-11,0.0,5.7484264e-15,1.3638215e-09,2.060456e-06,0.0043088794,4.670921e-11,9.198332e-08,1.5316136e-09,8.2861516e-05,1.7787107e-11
S100A14,7.9864537e-10,0.0002041073,2.4492444e-13,1.1354139e-08,0.00399626,7.523333e-16,0.0,0.0,0.00050152076,1.5925529e-10,3.097425e-05,8.854633e-10,2.2755653e-09,3.3665136e-05,5.9524887e-06,4.5902995e-10,6.5612663e-12,8.313573e-12,1.9625902e-14,1.0548857e-15,4.2293843e-10,4.4121353e-07,0.0032625387,2.5016497e-10,1.9250038e-08,1.03223825e-10,7.3451697e-06,6.334171e-11
FAM179A,1.2980849e-12,0.0,0.0,6.542989e-13,1.6801448e-07,0.0,0.0,0.0,7.517874e-05,4.5439135e-11,0.0,0.0,2.1557199e-14,9.934108e-10,0.0,8.847369e-10,3.2089555e-13,1.7199532e-11,0.0,1.9710648e-12,2.3072517e-14,4.844366e-09,0.00014840518,5.1124675e-16,6.323712e-14,5.809138e-11,0.0,1.0679356e-12
CXCL17,4.661976e-09,0.00017059922,2.409791e-12,5.9521637e-09,0.0019252688,2.1830331e-14,7.18331e-14,1.4355627e-06,0.00031671047,3.0423822e-10,5.974822e-06,1.3325389e-09,1.2079582e-09,5.1888957e-05,0.00012460131,4.329646e-09,4.951076e-12,4.8934353e-11,7.331917e-15,7.8768704e-14,1.5421383e-09,1.2830054e-07,0.0030659668,5.1823677e-11,3.2226637e-08,3.692882e-09,3.3956454e-05,7.161524e-11
MMP23B,2.493252e-10,4.7799347e-07,3.7421225e-12,8.267832e-11,1.2696472e-06,1.3304236e-14,0.0,0.0,6.5751374e-07,2.7142064e-10,1.1748637e-07,1.6403078e-12,2.000452e-12,1.390775e-09,4.2599265e-08,0.0,1.9838589e-10,9.577196e-14,0.0,4.0168196e-14,1.4237258e-11,2.677819e-08,2.542296e-06,1.1492588e-11,0.0,3.5115648e-14,0.0,2.8198416e-14
NCR1,0.0,0.0,0.0,7.892151e-10,1.4024998e-10,0.0,2.8208636e-17,0.0,4.7760133e-11,2.7425171e-15,0.0,0.0,1.1867793e-14,0.0,6.578879e-10,0.0,0.0,1.0701333e-12,0.0,5.547635e-13,4.470473e-12,0.0,0.0,1.3169882e-18,4.764475e-13,9.3584084e-17,4.568696e-08,0.0
HLA-DRB1,3.3032523e-09,0.00039734016,1.0015502e-09,5.8828316e-08,0.0029222989,3.5024011e-10,8.982932e-11,4.315844e-05,0.00040679149,4.085082e-08,0.0002106351,6.944175e-09,4.8495385e-10,0.00021553219,0.0029593045,1.7482412e-08,8.462097e-10,7.6786033e-10,5.370216e-14,1.6192655e-11,2.8013722e-09,2.1715472e-07,0.002726426,2.2586405e-10,2.4874711e-09,7.047695e-10,0.00018051545,1.5800525e-10
AKR1C3,4.8449866e-10,8.3185235e-08,2.0390904e-10,1.0922113e-09,0.00049457035,1.3938754e-11,1.0452986e-13,9.2365555e-09,0.00012640347,8.610706e-10,6.881814e-07,7.7861634e-10,4.5283503e-11,1.2731883e-06,0.00058211526,4.5303916e-09,4.1631993e-11,1.15407205e-10,1.6124255e-14,4.8277965e-11,9.692801e-11,1.6237917e-07,0.0012106339,3.4691965e-12,1.9863611e-10,9.987778e-12,4.0195362e-05,2.3209545e-11
S100A4,1.0952651e-08,0.00018472943,1.4839848e-09,6.17612e-08,0.0037780711,6.1726124e-11,5.0029984e-11,0.00092400034,0.00067499647,1.7830658e-08,0.00011128548,5.235096e-10,1.1398353e-09,0.00020247615,0.004004396,7.314006e-08,1.8140763e-09,1.4701027e-08,7.4184094e-14,2.3979885e-10,4.2002757e-09,9.972925e-07,0.003313291,1.9698077e-10,1.5052892e-07,3.829043e-10,0.00024775363,2.046026e-10
CTSE,8.9071933e-10,0.00012042815,0.0,6.7853966e-11,0.00025353124,0.0,0.0,0.0,2.6692935e-05,1.0857274e-12,4.3629287e-05,1.1380522e-08,1.4335982e-10,0.0,1.1406461e-06,0.0,1.3140637e-11,7.1435864e-11,0.0,5.409157e-17,5.884925e-10,6.130079e-13,0.00039720655,2.554736e-12,0.0,1.0787578e-14,0.0,2.017624e-18
HRCT1,5.3666946e-11,3.993806e-07,1.4099453e-11,0.0,1.5074154e-05,3.0381004e-12,6.790431e-13,2.7709666e-08,0.0,1.0277908e-14,1.14902e-07,0.0,1.2553887e-10,0.0,0.0,0.0,1.2991425e-12,0.0,0.0,0.0,2.5963606e-13,1.5221618e-08,4.088112e-05,8.706069e-11,7.303192e-14,8.474121e-11,2.3543835e-08,6.504023e-12
SFTA2,2.1017973e-08,0.0012857801,6.6383596e-13,3.090292e-08,0.0023284326,2.2253461e-14,5.789416e-13,0.0,0.0001724231,2.2389897e-09,5.9964426e-05,3.989523e-09,5.9933845e-09,8.175449e-05,0.00011369708,5.0504654e-09,1.0433295e-09,9.369857e-11,0.0,5.9413723e-14,4.7100515e-09,6.8100157e-09,0.0016530912,3.352206e-10,4.7882023e-09,3.8542086e-13,4.1024654e-05,1.9231408e-10
GIMAP5,4.0240285e-12,0.0,1.8558285e-11,3.0388154e-11,1.1867525e-09,8.846019e-12,6.895096e-12,0.0,1.3357124e-05,1.358752e-13,4.1021778e-10,0.0,5.438122e-11,1.3466345e-06,6.6887463e-07,0.0,0.0,5.337115e-13,0.0,1.08518636e-13,1.6036743e-12,2.0538943e-20,0.0,2.9816475e-12,0.0,1.9219742e-18,1.6542404e-05,7.2241375e-12
MMP1,8.131008e-12,5.4081855e-05,2.5891416e-12,4.172652e-15,8.866097e-06,1.4239151e-12,0.0,0.0,8.640883e-06,2.3038767e-12,1.991074e-06,0.0,2.3204842e-15,1.66893e-08,0.0,9.2294206e-10,6.037631e-17,5.6978207e-16,0.0,1.9620445e-17,1.0879048e-14,1.4260882e-09,8.513307e-05,4.0270406e-14,3.630668e-14,2.5153195e-13,0.0,3.0235935e-14
ADH1B,1.4590192e-11,0.00019878727,1.042691e-11,4.0854198e-10,0.00010720393,3.3903053e-14,0.0,4.4953197e-09,4.718782e-06,1.5108012e-11,4.4233297e-05,0.0,1.482741e-11,5.432984e-09,0.00027479514,0.0,1.883506e-09,3.6204462e-12,0.0,5.762211e-13,1.7429936e-09,6.5690266e-11,2.299789e-05,6.6560707e-10,1.9937045e-12,9.4490564e-14,0.0,2.1260393e-13
TCF4,3.4518763e-10,3.797116e-08,2.4366759e-10,8.219829e-09,0.00018256067,3.3131515e-11,7.378641e-11,8.13853e-08,8.814727e-05,6.152242e-09,2.1298027e-05,7.664576e-13,3.4220876e-10,9.338061e-09,4.6418892e-05,1.7130312e-09,1.3297496e-10,6.890592e-11,5.0473406e-15,7.4825425e-15,2.8846185e-09,8.6233257e-07,0.00041735356,2.6026431e-11,3.0519767e-10,2.1254078e-09,5.0452127e-06,4.7892038e-11
HSH2D,8.507787e-11,2.9839622e-10,3.5595445e-14,1.0890276e-08,1.8473214e-05,5.2187733e-14,8.1928414e-19,0.0,8.884698e-06,1.3826921e-09,8.905182e-06,1.0472824e-09,5.4117794e-13,1.0596382e-09,1.07998685e-05,1.0773608e-08,2.4468839e-14,8.594903e-12,0.0,1.2719291e-11,1.1326477e-11,9.630673e-08,0.00013089772,7.8377104e-14,2.3706312e-09,1.7764713e-11,6.535053e-07,2.98701e-13
HLA-DQA1,1.4917542e-10,3.2203156e-05,3.1447267e-10,2.6879198e-08,0.00027452697,8.5939394e-11,7.471151e-11,0.0004060777,1.9058912e-06,1.8104384e-08,0.00011942896,2.078483e-09,1.2209475e-10,9.120582e-05,0.0007928024,1.319777e-07,5.937969e-11,5.45032e-10,0.0,2.9294926e-14,1.8240163e-09,3.3965843e-09,0.0003629144,9.9681985e-11,1.1058272e-11,1.0512154e-10,0.0001085157,2.601419e-11
S100A2,8.34142e-10,0.00023797288,1.1607606e-12,5.2584928e-09,0.0076243132,0.0,3.4770603e-15,2.597781e-09,0.0005520216,3.8259986e-09,4.3483084e-09,3.130051e-09,2.8846835e-11,0.0,6.910168e-06,1.5200364e-09,9.5401e-12,3.0390662e-10,0.0,1.9818859e-13,2.735071e-11,7.725365e-07,0.007969115,3.6836298e-11,2.4612051e-08,1.2710799e-09,2.2496275e-05,4.8270947e-14
ADA,2.0985468e-13,1.3058565e-07,8.537267e-13,1.6648395e-08,3.984898e-05,1.9454902e-12,1.1119426e-12,0.0,9.5520265e-11,1.2799598e-09,1.476784e-09,5.1821235e-14,1.8123298e-11,6.645918e-08,3.0920733e-09,0.0,8.7041285e-13,3.1255245e-11,0.0,2.1982908e-12,7.343429e-12,1.1943986e-07,4.680519e-08,6.113489e-13,1.1399827e-12,6.582234e-12,5.660399e-06,2.558632e-12
ARID5A,1.1226936e-09,1.7918693e-07,6.576483e-11,8.006422e-09,6.777868e-05,9.21429e-11,5.3303008e-11,9.121098e-08,2.024245e-05,8.610078e-10,2.2344562e-07,1.9122044e-11,7.7942056e-11,5.1168956e-07,2.0280999e-05,1.7888369e-09,2.150223e-12,3.234378e-11,6.2452214e-15,7.917343e-12,4.2821153e-11,4.7837883e-08,0.00017740435,3.1514756e-11,1.125807e-10,7.6105816e-11,1.5047474e-05,6.1173345e-12
KIAA1211L,2.7883095e-12,0.0,3.4746813e-12,1.3547439e-11,0.00014588458,2.2861393e-11,9.284102e-14,0.0,0.000120948345,7.426009e-11,4.6887894e-08,1.1823796e-09,1.1034293e-11,1.0553333e-07,0.0,8.915919e-11,1.6198753e-10,1.911381e-13,0.0,3.3723444e-16,3.2117095e-12,2.821007e-07,0.00028328723,2.1648817e-14,3.8806838e-10,1.940799e-12,3.4906538e-05,2.3620958e-12
LAMB3,4.976952e-10,7.256515e-05,0.0,3.822976e-09,0.0003974395,5.013546e-16,0.0,0.0,0.00012279533,2.8710523e-10,5.281554e-06,7.8792156e-10,1.7463367e-10,1.2583203e-08,1.9101776e-07,1.3910348e-09,1.6578044e-12,8.102102e-13,0.0,0.0,1.179045e-11,1.7144137e-07,0.0009769365,3.413833e-10,5.7298173e-08,6.8023365e-11,0.0,2.197258e-16
FLNA,6.335103e-10,0.00013771329,3.679451e-10,7.3479702e-09,0.00046534583,1.6604102e-11,4.6886113e-11,0.0002339236,5.4677836e-05,2.8324958e-09,0.000101141675,3.236434e-09,4.9201004e-10,0.00011552842,0.00104299,8.26335e-09,1.0992098e-10,1.2424155e-10,0.0,1.9203724e-11,1.0086585e-09,6.171368e-08,0.00044753926,6.305968e-11,2.860073e-11,8.790965e-11,4.3341333e-05,7.2905446e-11
SRGAP1,3.755402e-12,7.1726994e-08,3.204306e-11,9.537079e-10,0.0001441747,1.0741434e-12,6.1507505e-13,4.67384e-13,4.615117e-05,5.1160154e-10,1.3291056e-08,3.1293823e-10,2.0976746e-11,8.7228085e-07,3.6823849e-06,1.0909784e-09,1.0589456e-11,5.54486e-13,0.0,1.0642135e-16,3.747794e-13,6.1815666e-07,0.00047280063,1.0378691e-14,1.1191228e-08,3.393409e-11,4.1804014e-06,7.2543334e-12
ANXA6,2.3629862e-10,4.5678837e-07,1.9211182e-13,3.0279097e-08,0.00015738873,3.483545e-12,8.8548645e-13,8.868878e-10,1.1637663e-05,2.26539e-09,1.885756e-07,7.3922937e-13,4.1957532e-10,4.635917e-10,8.480886e-05,4.3283356e-11,1.3226822e-10,7.337355e-11,3.986953e-14,1.23753134e-11,2.2311606e-09,1.7940097e-07,8.655148e-05,2.8538352e-11,9.54633e-09,4.1144643e-11,2.3460161e-05,2.4027668e-12
DTHD1,1.773864e-10,0.0,0.0,1.0106958e-11,7.683783e-05,0.0,0.0,0.0,4.6683395e-05,2.7796934e-10,0.0,1.5448595e-09,2.331872e-12,0.0,4.9933693e-08,2.4993796e-09,5.920199e-12,7.6184176e-13,0.0,5.9053294e-14,1.09357984e-14,1.0604565e-08,0.0001256968,2.8920722e-15,7.600464e-12,4.0979355e-11,6.7725778e-06,4.0265473e-14
