,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
A2M,0.031117777252199892,0.0259520800517712,1.8122543124694421,0.04173258601097353,0.005872211415618673,1.904375832634915,1.636642397644727,1.221662481011826,0.01734789565315362,0.2904999572416295,1.7636924237803056,0.02497484319833212,0.6588330831288615,0.1458062162884753,0.0680987529518989,0.13374240815793437,0.06359037929334564,0.0788136355295673,0.0,0.052634650598166126,0.09632033364804105,0.011807300771667893,0.005954452719040971,1.332498086542672,0.0051183854623672725,0.01820840426448181,0.03132459694458861,1.3727593527099726,0.6562081997296376
ARL4D,0.018565967019591626,0.03857950956469428,0.05917276863441593,0.0890121826679821,0.45764561963052813,0.025906926362257127,0.02876862056589762,0.11159107466144338,0.02752300890734425,0.04463453053036504,0.19390869790150791,0.1146551082315075,0.04310410071494168,0.017891854036699465,0.025085248458693685,0.042700111708112935,0.41543079718687115,0.024472363370477646,0.0,0.08443931319483614,0.03653580833356578,0.09553831207342003,0.16850419199626895,0.11318969363829551,0.05963377122652645,0.12320899264117292,0.05636160712365034,0.10514040547387946,0.06329331251613185
ASCL3,0.0,0.0008873796218195993,0.0,0.0,0.0004923079986053697,0.0,0.0,0.00014908084047581641,0.0016723344320929822,6.913658682719725e-05,0.0,0.0,0.00033667176370698505,1.9366615080385598e-05,0.00015026949369879487,0.0,0.0,1.8291790825691995e-05,0.0,0.0,0.0,0.8995634289487642,0.0014177218542810576,0.0,0.0,0.00033591320624915607,0.00021216941694733815,0.0002287968205236845,0.0002099015459206094
C11orf16,0.0017179113574223481,0.0014580987479280816,0.000541169744717985,0.0032816636787786624,0.004167937204207635,0.0,0.0033873679685603574,0.0005780439815808941,0.4341412188027339,0.0004134554223448494,0.001001916729018247,0.0119462881297143,0.0009099581092603733,0.0004501200804662316,0.0011343254120912876,0.3053732471213333,0.0,0.0014496854209602524,0.0,0.0001674686404411143,0.0007183099313160337,0.1722083240967151,0.012902124401796514,0.0,0.006619554300430971,0.004758259250682748,0.004195766113438295,0.0025559826964273165,0.0007087441569910461
NUPR1,1.230951602458493,1.6713381068837663,0.34750237365951464,0.08386305508196949,0.9204724619203949,0.4254177642279819,0.3405788173753463,0.41554856720732614,0.931178248190814,0.17000139476267867,1.1982670333941392,0.9082082559601452,0.7969061651362808,1.1161710714549833,0.12297525259613366,1.3401344035899287,0.9032093943320902,0.1375797250348736,0.0,0.07429380794918289,0.6224401155450354,0.22196196486734157,0.5086252671579369,1.0644962588998415,0.2184908596794125,1.413442528385645,0.06207206509588211,0.3648512555943749,0.4059503895964874
ZNF683,0.0006534107441774233,0.0002718089957997456,0.0007210060059055576,0.017656405067857903,0.0014974885732378614,0.0,0.0,0.0004325242853391966,0.0007276639532149149,0.002757492129006328,0.0010573434954475832,0.0,0.0029404896770021858,0.00046784521467852495,0.001604733368828966,0.058543722820551605,0.0,0.00416251959612354,0.0,0.08925144988981878,0.015912646092159515,0.0031303294582329536,0.00044085677166560657,0.0007425290335331365,0.0002438705959920779,0.0005958307933080001,0.15592384232379075,0.0005859667602006208,0.05167801539899559
SPHK1,0.004669362773748228,0.005965345403844599,0.0628635279742838,0.011317138946813696,0.04168178431647101,0.3658491217866564,0.2760400253661253,0.1787310549925605,0.011292279356762313,0.09971490809824064,0.06373166441818318,0.0,0.33098517154795387,0.05705974875246976,0.047323693566691416,0.0,0.02846459216473583,0.12426808287494973,0.0,0.01727342145626708,0.036387622650623085,0.007629190102852737,0.024364980623471214,0.03486649179573173,0.20061355258937522,0.03402031852637093,0.006986007195865299,0.174327923715094,0.10294652834950285
CLEC14A,0.006492962479730704,0.00383458158774993,1.8737886886978563,0.004391079945997065,0.0012039270215989568,1.7245744940327392,1.8393728849144697,1.5480893646467122,0.004396261416808686,0.008307278553123793,0.036133266848231704,0.0,0.1925182578844379,0.00868243677608372,0.011243205390634786,0.0,0.01828584480133952,0.007676512038881377,0.0,0.0053330446803016495,0.019758516313984998,0.0005470049330551505,0.001447032594034047,0.019561831896698904,0.00021985794390254982,0.0019743833103295348,0.004013028705873433,1.0801410096905295,0.45188190510230025
MAP3K19,0.0008478581879357875,0.0011185066896748828,0.00021410941589713277,0.00468646474671067,0.0033703601688104606,0.0,0.0,0.00028788830050248415,0.4941126544895066,0.0005278967543076612,0.0011662809532254443,0.0,0.001088572840063612,0.0004348317987635313,0.0017748715900198933,0.13228874827867845,0.0,0.0017990179742771362,0.0,0.00024405754416443207,0.00135036880725237,0.04424913923142724,0.02083031147239349,0.000598963740188924,0.01002497182850077,0.0035625832871966586,0.004936015454195815,0.0026153100477845736,0.0013000417236200806
NCKAP5,0.4961029079108208,0.005282128007880854,0.011062004258933947,0.0016195964074461322,0.04056982424410671,0.0029425870936599964,0.020735443798696813,0.046256110664709756,0.006226544055415361,0.02389534832043114,0.04366657069516699,0.07511831194457814,0.002383241884690677,0.0022390390467365326,0.0012873274184840833,0.08741990398530457,0.00023717396481741016,0.00334384845657278,0.0,0.00031907201684938896,0.008375439151791729,0.09576522884517655,0.010396867699033049,0.029439775880177082,0.0012945708298421912,0.010332572969084167,0.0009390964627530007,0.004294548396154693,0.008214077584424788
BASP1,0.02845205513029353,0.013639646447221604,0.014277891784786402,0.38609469224179754,0.0797188184131551,0.006631945217975081,0.0,0.0037219737820353136,0.707785484966608,0.44933179826368336,0.13642060050278823,0.0119462881297143,0.008936964086666528,0.22818244416404143,0.08735928791148195,0.3385570338636285,0.14797362644917644,0.6523250534525846,0.8306128557612754,0.007146860547089056,0.10940655103905059,0.15770085496487093,0.06409215728517699,0.030391819818728565,0.16159515672977967,0.08186679637672775,0.018552731052539583,0.020675159031753328,0.03761445032866006
TYMS,0.015376663589351046,0.012281655884342123,0.010743905003746125,0.04534180486979611,0.0674871604357138,0.011481044967157726,0.004217147836028463,0.008074598543526733,0.011789954257933909,0.04986089892007387,0.013196181514076866,0.0119462881297143,0.03803083972801136,0.012054816837943204,0.011497909845364017,0.025379282850839992,0.060229070931656255,0.0080487998151671,0.0,0.03250576326463115,1.1888210052560804,0.021533620546803,0.009096477930010722,0.01028722180918437,0.0055878543121085575,0.019159941157089713,0.008673102775643456,0.016247471183906965,0.015593490130771414
C8orf4,0.1543552414077033,1.0812623954469454,0.6368723421548917,0.015631818748219256,0.09738899123847444,0.7610491410236954,1.3370302383512422,1.1887947788802424,0.03238505770760783,0.01996168468817157,0.436938095509122,0.6711281459070507,0.043328583064036724,0.02034124270557508,0.029193862416080248,0.18106784584137092,0.07504127625777901,0.02443556428992516,0.0,0.024867087529446243,0.17638874360193868,0.046206442550672945,0.23184708220152694,0.3697377116370822,0.07356912063181568,0.2221976972307132,0.013607391961281698,0.5504440535027112,0.337382287270508
FIBIN,0.0017843369327084733,0.0014309907515147892,0.0019927087138075106,0.0033304320341897755,0.016600113750572933,0.0,0.0,0.0017825390848462503,0.0010220867511706608,0.0008706538059313276,0.4345633192406378,0.0,0.0034162496933632255,0.0014261169102564868,0.000754069132782563,0.0,0.06444174439281326,0.001561740404673661,0.0,0.0025802756626652442,0.002282100004321226,0.018627623750671753,0.0013564357131143495,0.07560754554138227,0.0,0.006842705917629806,0.001376631899336238,0.0015285668863076378,0.020200098986485258
CASKIN2,0.03411167830803714,0.021256340004960253,0.2790975877212276,0.002372795233138225,0.041414693928273086,0.32751811352286136,0.4891008223656097,0.4435670806104822,0.011078833431308657,0.004028565206583523,0.019482732175885645,0.0119462881297143,0.1468507701522037,0.006098320817514235,0.002733148147408639,0.02089556851646512,0.017096390374445852,0.002874123254362014,0.0,0.002081762121775049,0.016009744679005133,0.028574728490495596,0.014119399063914377,0.041850104404250556,0.012524993888106635,0.02720517914794432,0.0017025602604287065,0.2214409863389401,0.08286494828069824
GPR4,0.00040140817668193,0.0005029272300752364,0.17786051893970822,0.0008807818663834974,0.00016603236848949525,0.126150321559148,0.22479752753932256,0.1580116765434818,0.0004954813433158686,0.0012470955542302554,0.0035847756093973396,0.0,0.06431403820713255,0.0011058236975876917,0.001665513444894493,0.0,0.0,0.0014384816127919026,0.0,0.000925333710106853,0.0019650647131112505,0.0,0.0002774069596979758,0.006654084818148599,0.0,0.00040246450152486987,0.000593857616298125,0.13442392777868176,0.0400231867955663
PTRF,0.5691755813940653,0.2887496246328147,1.1158838010477026,0.018653886686896853,0.3390864273464227,1.3708592074851031,1.2459626234448231,1.3008228563073496,0.01725233661464391,0.022120258523574927,0.6849184109446247,0.5145438456012763,0.8171426544568866,0.021162004598305043,0.2885175291308903,0.18436356103589607,0.8840003055615153,0.022787491117247906,0.0,0.017669175465046174,0.10003907449986572,0.040313550414033804,0.01946156219839127,1.1936244343074147,0.018640932869020996,0.16626504186952987,0.019129465465247894,1.0857389493143883,0.44215055251779045
CD163,0.01840454911949222,0.032205856901173495,0.14511589636569264,0.04171602216321828,0.0018330577416019256,0.0023658330564514845,0.008130900924903574,0.030657434687641014,0.006332818326179595,0.7771819881254365,0.014196968460762927,0.0,0.04259364854079479,1.446214674171434,0.06544307215010016,0.6648801456985741,0.09931709774066473,0.9016804550053331,0.0,0.01920264470012678,0.5647226257342652,0.0017262515402914683,0.004192698370788425,0.017262891458039442,0.0019883394668189897,0.006391585153750743,0.015079021009326723,0.12959251097288388,0.08200163331012297
JUN,1.2596634039510068,1.7200278363331825,1.7658712250130364,1.5506377869060595,1.288424233294315,1.3992322387377314,1.5742791096994315,1.9960385179089042,0.6869654370533745,1.2954171115042707,1.9161100668466762,1.5849522665321154,1.3124463819575867,1.3903781815307406,2.067397198534892,1.338505156428406,1.7416835276477451,1.030918567834765,0.0,1.1950280533524813,1.4014538910237662,1.2083171318251558,0.6188916887678847,1.424884365907081,0.44396911380333254,1.1625017121378327,1.3834875473314558,1.55610412039281,1.1877457101825066
ANXA2R,0.0022671283708890445,0.0031064238695115483,0.091134853840845,0.055629373370445996,0.002229761469000748,0.11129459473042237,0.09336487543797214,0.06268815962689314,0.0047287042438897845,0.03486178107253291,0.015137611288852727,0.0,0.09481498765587766,0.022357637403109896,0.07778121211207535,0.0,0.007888890810794632,0.0440387748460971,0.0,0.1685984892498429,0.07587545219367293,0.0032240645121417283,0.0023710674991437772,0.005851022635278267,0.0,0.0012264874746967178,0.1680572051886454,0.07794207463541418,0.12176831026390195
ODF3B,0.11679257710640922,0.21023752449563288,0.2977900712938499,0.09863390183106324,0.08633245832700281,0.257670434098326,0.29476101865777415,0.2799739645320686,1.5201314231959073,0.2746157585651002,0.11128402500630843,0.3611440355702322,0.06368442184384218,0.2283182152288123,0.04917408931999661,1.0754726579189973,0.11950257043706129,0.31970430883968726,0.0,0.022139506374650286,0.1423796952493942,0.1367434822783309,0.1558303147875095,0.08381702851469132,0.08183801782010128,0.143896734332515,0.05689118631854413,0.1606682124953611,0.10082830470509466
MLF1,0.06695426413444078,0.11336863803231327,0.09119918487995365,0.029988878696891454,0.061501908247041354,0.18325915063789086,0.25491630235835266,0.17595833507467756,0.7589962660185771,0.021078651499158607,0.09549429335592922,0.2754180814040038,0.07673508740424947,0.06853131243131774,0.11703371704374056,0.49113711224762524,0.14082406898553895,0.013477800994446206,0.0,0.021473311568297456,0.05744025680165703,0.0959155993425788,0.05576608587430213,0.09565692075538541,0.033747995186004486,0.07568347226941936,0.045147194282918565,0.09815372167097858,0.05743772478847319
CALML3,0.0,5.195240617549989e-05,0.0,0.0022581472052628396,0.1879549708020825,0.0,0.0,0.0,0.005141164944172743,0.00046971809479872463,0.00022850571120025176,0.0,0.0,2.7023794711846357e-05,0.0,0.0,0.0037698907515400838,0.0005945786430937388,0.0,0.00036109320802839154,0.0,0.09442078508286003,0.021233448742557812,0.0,0.04222920534736263,0.0157449632636746,0.0020609896048850132,0.0010294364020643385,0.0005556800093185398
CTXN1,0.007417525174362498,0.0019303126650804102,0.0008665008787534658,0.003180710174114498,0.004305406777137952,0.0035762680904697923,0.0,0.0019173831684658848,0.40086821858141364,0.000548015428900827,0.009333790434779485,0.14823805660877484,0.0019536695907604773,0.000810713399945101,0.003415187259863861,0.1251110654463223,0.047121241687143794,0.0023602437990289014,0.4784398436150317,0.00027964915027515867,0.0013855624035715006,0.04525805262387949,0.02039868222304778,0.035995615876243676,0.010778004833719653,0.00633752263836794,0.0039939403283786885,0.0032737238183714974,0.0011765176363400486
CD28,0.0005059502689455137,0.00042404479009369153,0.00046565232425402765,0.00952069453264982,0.0006094652335244651,0.0,0.0,0.0008391889689938502,0.0005276434457763464,0.003842000922540391,0.0006692413144870035,0.0,0.0001939536531911672,0.001508110246724913,0.0044902159323197775,0.12088921087068726,0.0,0.004891209723741788,0.0,0.008109892921591937,0.028323375532905135,0.000186394442087646,0.0005123250897279829,0.0012216711874035644,0.0,0.001391188364596655,0.12945728803798454,6.558862139374729e-05,0.011622812369069513
MAF,0.009300468580555962,0.025716705007164047,0.10107554467267306,0.021092786143668486,0.02587668768627463,0.06999284633294621,0.06248665127643792,0.09489974096913176,0.007991056339385382,0.13836271535053754,0.1668362756389017,0.0,0.6157054136589947,0.14853647897692157,0.05323201936520622,0.042880720776383545,0.4200110728794963,0.1410450563456306,0.0,0.08625786291815181,0.07624539173129671,0.171093219830821,0.013143453219747515,0.03997292583135077,0.0679350398904758,0.029238689298023902,0.16675702007741616,0.12294980118204052,0.09151528242325356
GPR35,0.002636926169367744,0.0011902881737738175,0.002099902747849083,0.007753690416619902,0.001867721085922827,0.0013626948192138023,0.005268613228903528,0.002088093252499101,0.007087789384499479,0.06989766816804624,0.0015906163437768336,0.0,0.0018212539176917454,0.015999424365517188,0.11628137348344442,0.0,0.0020045279433085956,0.09833422360941066,0.0,0.012419763801707567,0.012374249722748061,0.0014181071932816139,0.005526886302801029,0.0012520751313506101,0.006887392408480309,0.0015304880042125925,0.027170342830431307,0.001494665458590247,0.008998224230912405
KCTD12,0.03667411097261443,0.03054966609037198,0.8570373608617771,0.04642897369915035,0.02862966129568204,0.5899316890200127,0.42190663118188965,0.21774037605819407,0.4216802879947379,0.4868693336970127,0.12397048572919095,0.06668034067664462,0.3540368376782482,0.6249128226135254,0.03607103557180676,0.5966664821959087,0.18423589761905007,0.4993834058702592,0.4784398436150317,0.010219610850638387,0.26517036181697906,0.11864219896566694,0.013217505432679001,0.04455566455735604,0.004337989945878454,0.03634619651317463,0.015182263380710454,0.7624480683355727,0.29062209424878366
THBD,0.01592741699629626,0.02509922949170029,0.6917955517364096,0.0280075353771427,0.07418841159558506,1.094116007343168,1.4236789238487515,0.813942633111245,0.008281547659531341,0.3921611741693922,0.12410821317888526,0.07358030993240144,1.0175214084475122,0.5583944923530213,0.03503170930917382,0.4091811668050356,0.05726179151215534,0.658212959789852,0.0,0.0175753056575864,0.2933616115713432,0.01424537134196262,0.007434322613319067,0.07012722081015778,0.013059382966715312,0.01867811927584569,0.010991402284923459,0.9070304496859726,0.2500171529535386
RIIAD1,0.00752876647543461,0.0023172459019848803,0.0,0.003161352089665737,0.0037924786097928535,0.0,0.0,0.0009612302346229274,0.5447620963045013,0.0012880967300415627,0.0033298840091646243,0.02250349705824521,0.0008849051252494639,0.0006008312846559536,0.002738044324426489,0.14401273290427744,0.004884040213411313,0.002094066356665104,0.0,0.000953577711903687,0.0015313647535962049,0.03929685701966696,0.011151885385613413,0.008126040571192981,0.0019258621388425839,0.004417574257897154,0.005796057622038998,0.003261932090660269,0.0015056013049260465
APOLD1,0.006786030331872556,0.007630996177964995,0.04485192240047518,0.0465050642292321,0.009455645517439033,0.862390771071354,0.8958885670985813,0.0874898030608218,0.009537731226996027,0.01992359280231171,0.08807718360313094,0.0,0.40526361722183035,0.005568467192721195,0.016861295446631737,0.0,0.005904270566154844,0.02073402493845546,0.0,0.03271720246209582,0.05217585550326678,0.013734298594589099,0.009846285851407876,0.14575441818180063,0.007593139901295327,0.008792849686406092,0.05313262955081893,0.14921275635679754,0.07202088875287488
LGALS7B,0.001503892688081545,0.003961878915912906,0.00045137520591082323,0.0027556904176250915,0.452079650485152,0.0,0.0,0.000476876787904904,0.02357723011575425,0.0012404211406235985,0.0010025362967435582,0.04510677653298171,0.004920006757490249,0.0001157235281439974,0.0010473532972665519,0.021414129055057386,0.06832179523463618,0.0010936477148012114,0.0,5.009483420203498e-05,0.0027704774338165442,0.02731795469749038,0.09890631603281826,0.0007039736474754867,0.09629588044201348,0.07780405094517955,0.003622140859001545,0.0022129994039826587,0.0016722835813953415
ERICH3,0.0025322197497086836,0.0028835187414593282,0.0010205607912098162,0.01572781403574869,0.011927196709585213,0.0,0.0,0.0018442629439656619,1.1327777473803935,0.0025545971936897873,0.004260622339596384,0.048354985271072286,0.003260930033657001,0.0013169174928527145,0.00549995367926876,0.47379906236691566,0.008232567466491057,0.006644176453279961,0.0,0.0015981987992654443,0.0016796281992248906,0.16892795368211547,0.0508636922404826,0.002520409151766661,0.02718586241800421,0.012184765504130904,0.01651517849489416,0.00966156816278586,0.0037770503736253304
GIMAP7,0.009418650437000162,0.006519189305363217,1.2178743552447875,0.04513910814342046,0.0037102381496060006,1.1865858092259085,0.9523312930252014,0.8622333155180164,0.006268255772773007,0.16634512020869013,0.012521957149659637,0.0,0.5672611824856064,0.04520253525961391,0.0730648109876322,0.03283996619015584,0.01515688464302834,0.17826298720664302,0.0,0.9029996127061488,0.23261659282516634,0.002940714358268731,0.0032506756201699195,0.019771169641021817,0.006798733940084543,0.003918497452692961,0.6117092643655491,0.9079670204534349,0.626466059777544
TMEM125,0.5862633204496529,0.7035391738741449,0.05918964399132523,0.010176379589099754,0.04272434697120999,0.011389505203464,0.02585502345879028,0.06666420367563233,0.22493506151427303,0.009162110842687933,0.005517578368965899,0.20516396045369267,0.010754484898912547,0.007539643789779456,0.009995889496563402,0.14325353214735614,0.021484185726123872,0.008646547278317658,0.0,0.007502265408964695,0.14715550354415421,0.10562024932742446,0.22898412610468438,0.004823115986448196,0.09436894424286849,0.27827432280880454,0.007635640000455799,0.024272058935534132,0.07305302458871121
HLA-DQB1,0.15201288960910558,0.6702596332224957,0.49835878466702926,1.490358996669449,0.16576954396675606,0.5190854963987507,0.3152161065560154,0.6993860121502318,0.15879277277447754,2.8487091873703356,0.06647105624696555,0.38215694732960886,0.1285469266736,2.172322826124157,0.17009580238680788,2.0307722403118635,0.2179318532979417,0.9812563874641752,1.2893655818281862,0.15925283065992596,1.077377211680522,0.09985390691921117,0.21255709644243698,0.07318083331567475,0.09298308569081871,0.24470652223837203,0.19635485070733477,0.5684314765359959,0.5499648045901995
GATA2,0.0037096184969637336,0.0032374834520144803,0.4479099252799068,0.005343524034740204,0.0005332108867242787,0.12493443755893786,0.17592835892100697,0.6093465007429296,0.0014231567628818866,0.008181783428518653,0.012910354261780405,0.0,0.11841564088181576,0.006403980435898751,1.7121835664256917,0.0,0.005368747905155015,0.008680096668058964,0.0,0.01976513283630805,0.008581396993538628,0.009597372534827259,0.0011930778816987904,0.0106414130708491,0.0005317998100354916,0.001427367603840848,0.006669423598804479,0.24761810281601654,0.1176027716326633
EGR3,0.0022670231362084863,0.004745590915129678,0.04013615656952509,0.09828358261632592,0.1355862661659801,0.2523186391423627,0.20988173287225098,0.015804034347611764,0.01556697806748656,0.0707939663279359,0.12104851095365868,0.0,0.013196312234471035,0.02264305472300475,0.24164464700467292,0.0,0.10518006365611088,0.06821962540862468,0.0,0.023260297352776533,0.006360224061464112,0.07005438609363254,0.01230882141339368,0.10148207454819859,0.008403019398735877,0.06588051857458259,0.02260409386164802,0.06870029122730913,0.03273318742479144
FCER1A,0.002180877777347154,0.0017823327677067447,0.0016738827517254848,0.011786133976832909,0.002225384374231438,0.003102014051310312,0.0,0.0020014626343033614,0.001495792230975618,0.7327824542078284,0.003198640072386214,0.0,0.0028026982975947676,0.007243744192158627,0.8461563538231031,0.0,0.004581107014605762,0.07723181494340689,0.0,0.007049202858225373,0.04263186992585933,0.0,0.0011148547742027973,0.003392213797807138,0.0013658099010687534,0.0006539038596097932,0.00463300999280331,0.0031258638432440297,0.03751133325026762
CDH5,0.0035005651008351733,0.002551966484325379,0.8703594914615542,0.003515531889426638,0.0005914405172955522,0.6647841359882679,0.9437121240508552,1.168206215557564,0.0017352229075798297,0.004670586144474003,0.012077247314855103,0.0,0.4530999702839037,0.006253137707336272,0.0063313933153730274,0.0,0.006871820061981796,0.006837795977993174,0.0,0.0029795576479115693,0.007955273986442652,0.002816910053154526,0.0019352927334479273,0.014274295355758138,0.0015076298670822742,0.002534230802559708,0.002564744181001303,0.5289038430078902,0.2235795892773289
FAM216B,0.0033881473501935597,0.0031319716725931174,0.0022707738447093604,0.008151881478697933,0.006682872231551541,0.0,0.0,0.0025469294427045994,0.823548249954398,0.0032969068478667578,0.0037221947096883227,0.04052716674870362,0.0032938143524766914,0.0015358017468474852,0.0030889307496662828,0.33661200791891704,0.02904054500600511,0.0053374190472079835,0.0,0.0006669422289548326,0.003965407464100046,0.059369603433541744,0.02819061970373545,0.0022547783930893964,0.008461009410684079,0.007169863767110892,0.010937206197115351,0.007008909079045985,0.0033339448738207785
C1orf194,0.010510765641271028,0.008128236202158254,0.006183209828845756,0.028495367477968638,0.02746677298670578,0.0031713542021404857,0.0,0.0049734397072879345,1.8341476733748536,0.011209249630163355,0.009541269127481948,0.04052716674870362,0.004248023841024987,0.004057981923086713,0.015293579852767311,0.841394250512701,0.012681087397705584,0.01984515807974334,0.0,0.003273074660672326,0.0059146730076467475,0.1424608726073633,0.06243945643286824,0.004116866100951385,0.015443075858056444,0.02319766154462621,0.04600083502877726,0.023163150109383718,0.00982828023519877
ITLN1,0.016346444122450537,0.001681876090007453,0.006023805406602619,0.0010353700374490936,0.001987781557385421,0.0,0.0,0.000838110829964925,0.0027918953841575287,0.0033833645079530622,0.001716988285811178,0.0,0.0011382240297154057,0.007558317457673853,0.0010643568030451335,0.042700111708112935,1.2667401201384767,0.008798377211171838,0.0,0.0003473222172435258,0.007671500701241842,0.0011870002644549828,0.02309470652923881,0.0017587188156311048,0.0003576701359620049,0.06390903963781407,0.0005110131683754107,0.0019663173769202927,0.0017339500194069187
SEPT1,0.032472982612199136,0.0697579758294668,0.006116446864337739,0.2541956623004548,0.05278299614292988,0.007063247921645318,0.0046080039304423545,0.007029415964959128,0.01746971574516607,0.08992276133613807,0.08240808101765855,0.02615317392794099,0.03577091156622001,0.029686150181736853,0.10243053405319182,0.14230333992574465,0.12967728984521382,0.0596371696375246,0.4784398436150317,0.44483546768113896,0.21905115841793266,0.051600222888424335,0.030073037265129533,0.07039873679623954,0.012706642282932782,0.07667390493229698,0.41912252316366794,0.014563559108615141,0.20592985990880827
LYNX1,0.009236285792719514,0.010764533663528347,0.05339516707370017,0.0032375032004769958,0.07585760990546805,0.013884271239194263,0.008655595292903969,0.017369900226803372,0.12239920830073285,0.005919660241998624,0.03663045927567801,0.0,0.08389610325548306,0.004789157787117357,0.01134069538186415,0.021414129055057386,0.04276899334348972,0.00807135075721167,0.0,0.0019309687038657158,0.012568859574915388,0.022797724087678432,1.0417922839116132,0.07978693720755106,1.1326073925871487,0.030416649558218756,0.005846050286277591,0.017787727914082216,0.010213311260414592
HMHA1,0.21264306753331508,0.04089658939164599,0.02892639972743173,0.23641921195360838,0.012996888922516887,0.030382061853368336,0.015164975851656047,0.06646580642255792,0.012704525102827827,0.2918565824029143,0.00638493597726951,0.03809946205765529,0.01086889610211712,0.07170021028535882,0.07156306295644752,0.08703813126063205,0.004765701757426007,0.22621296414216663,0.0,0.4317965653932983,0.13795093541510006,0.033058757647352846,0.005859057679462034,0.004190567713419188,0.002244011702899256,0.012172756852394296,0.26498722974345645,0.015149313882754553,0.13878806149771908
PRF1,0.007282649943478588,0.006716648247428866,0.004345401481649335,0.049283010694039495,0.0020655425488325598,0.0034758286486959284,0.007591744279986739,0.00761942504799051,0.0025295821664690042,0.033607097785593884,0.01167933259064701,0.0,0.014611525707600668,0.008698652227769893,0.08530556100425304,0.0,0.009988991988551422,0.0365362156555751,0.0,2.4919418923513197,0.2646263825334393,0.0018262154990284136,0.0013809440371711531,0.015270495402247395,0.0005521154484655862,0.002261870000497424,0.48507518613542333,0.005225256959870251,0.738934654175174
S1PR5,0.001535442744691198,0.0009918417789581554,0.0005737592279704032,0.004976788324603285,0.04755220761206926,0.006168268430136288,0.0,0.0009063982884837732,0.0012897692920844817,0.00546129034110564,0.0018872870133728522,0.0,0.0028586682033242138,0.0015016472640744939,0.011921430778861222,0.0,0.003413728015491969,0.005185264448922826,0.0,0.7635382088947089,0.06350991116561897,0.002908845543701364,0.0046285442149509035,0.004679390469813037,0.0012615221430578674,0.01123784311516798,0.06654579101917821,0.0005081411208622275,0.1882772994519626
NQO1,0.1177032850262509,0.07750536216724246,0.369687073787739,0.023654426308156506,0.18323733592244443,0.17559108516041688,0.14563502964748568,0.21577936485310498,1.134688212928662,0.018593062698648924,0.14895250105071006,0.14676585218756455,0.07022638996928122,0.047454491366814594,0.02389088277139538,0.20244343157767844,0.3337960601453461,0.017621469165482604,0.0,0.023014302906573456,0.12837871559904054,0.2516403407364919,0.5075599830006094,0.07427657145867667,0.3134924755078036,0.08227928244775734,0.036342302252960916,0.5106058322972643,0.10867689431534286
FCRL6,0.0005846658689367573,0.001011221909192169,0.0009790815147839762,0.008115558488499267,0.0008896933902278341,0.004907426970884621,0.0,0.0008959361421741425,0.00036194657586239545,0.009227482724194701,0.0019701107971875475,0.0,0.001818972582761425,0.0017748381337462673,0.01590801125170157,0.0,0.004180471684269653,0.005614007381885825,0.0,0.5171501700835339,0.03591151554587842,0.00010279196128026237,0.0009170237671497119,0.00462981720196238,0.0013612826290321503,0.001357155280681228,0.09072801237359782,0.00158264431091034,0.12350299693963998
MAPK15,0.025259886308683262,0.008255540138555053,0.0012423792208167298,0.004576231791683842,0.006880270631516218,0.0,0.0,0.001842827865006046,0.5223999516203592,0.0014460835229098013,0.004188481662512252,0.02250349705824521,0.0029122641574668355,0.0019305612978124016,0.0035578261578080705,0.1958913803034948,0.014217741012982364,0.003718653029839547,0.0,0.001111758794137481,0.0042151966895972596,0.04205029124113659,0.015484601754192688,0.007129035016004094,0.00825473029842219,0.008726519424378208,0.0070597602458005605,0.004812869234869645,0.002214844789195757
F2R,0.0037850174564508284,0.002076716434297997,0.425460479999013,0.028639872755053742,0.1002216239620451,0.1774390165035582,0.07083108400885034,0.0122159860463188,0.017805658200824453,0.009117498526672844,0.3708517527236488,0.0,0.15954456854561397,0.004392619960203326,0.02627478477209857,0.0,0.061208844584669075,0.008852665409586217,0.0,0.28664621317113187,0.07354053316719673,0.04962284391682627,0.05611566890163872,0.0876679331108109,0.013855912311752303,0.019216339125844795,0.13130384570258055,0.22755957245178543,0.1705263151580987
RP4-539M6.14,0.0015541334043820893,0.003244316289883399,0.0008269387187244654,0.0030047827787031433,0.0045691957923766685,0.0,0.0,0.0009340722710704005,0.4687122235871975,0.001344401240055997,0.0012264425580304995,0.0119462881297143,0.000706903914235241,0.0006247032517360554,0.001970424356629281,0.22040401549429578,0.001701020759630835,0.002877905244522271,0.0,0.0003107190440343862,0.003800077715107762,0.03875359990763536,0.010545233593773821,0.00040125974083504327,0.0065903637258383045,0.003656308457751596,0.005897479562467589,0.0025764041821997913,0.0011833852595338826
