gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
IFITM1,-5.4929504e-05,-16.350018,-8.20122e-05,-6.4016604e-06,15.767009,-5.1513623e-05,-4.7423615e-05,-4.2871256,10.462014,-4.109152e-05,-8.829393,-3.106642e-05,-9.548334e-05,55.217903,-0.26604864,-4.8762584e-05,-2.2915829e-05,-5.0233753e-05,-6.577194e-05,-4.81382e-05,-4.1254276e-05,-8.563702e-05,-15.00046,-4.930016e-05,-5.0652197e-05,-4.4973895e-05,-36.712902,-6.923137e-05
FFAR3,1.7387916e-07,0.18577743,4.077798e-07,3.743662e-07,-0.18280983,1.7493157e-07,4.950603e-07,-0.09773251,0.030407596,3.1320434e-07,-0.018487094,5.6187133e-07,1.0981653e-06,0.14333026,0.023589458,4.2174938e-07,4.2753985e-07,6.986598e-07,1.3669761e-07,6.948437e-07,4.3553842e-07,2.9226916e-07,0.013284563,4.882408e-07,6.996418e-07,4.8033627e-07,-0.09736878,5.4833026e-07
C16orf54,-1.45479025e-05,-3.6956728,-1.5666043e-05,-2.502682e-05,5.279313,-1.2389235e-05,-1.7216615e-05,-2.256644,-2.326184,-1.3001185e-05,0.75598454,-1.5225508e-05,-1.5559104e-05,2.817405,0.39615056,-1.659743e-05,-2.2287704e-05,-1.8793975e-05,-1.5194136e-05,-2.0188243e-05,-1.6740127e-05,-1.4615863e-05,-0.114250176,-1.248879e-05,-1.8726356e-05,-1.3869941e-05,-0.8557896,-1.3245787e-05
ZNF267,7.934659e-06,-0.97421384,1.0012821e-05,1.2570134e-05,-1.2843201,5.1404127e-06,7.0968304e-06,0.2851914,1.0369624,7.309491e-06,1.8256664,8.079004e-06,1.1962865e-05,3.3198,0.003919501,6.854563e-06,9.032488e-06,1.0609007e-05,8.446068e-06,8.925678e-06,1.0014112e-05,6.7780875e-06,-0.090409756,6.6023345e-06,8.028623e-06,6.992833e-06,-4.1227565,8.866531e-06
KRT5,0.00010908038,-7.1653743,0.00012533795,7.786665e-05,-449.45865,5.186679e-05,9.742288e-05,22.496271,14.424302,5.8458634e-05,14.276609,0.000117650394,-7.343517e-05,40.955864,2.7361574,0.00010011881,0.00027942716,7.845997e-05,0.0001323219,0.00013658205,9.876776e-05,4.2492095e-05,217.79277,0.00012670472,0.00019648232,7.4403746e-05,143.9403,-0.000118218
BTLA,-2.7548713e-06,-0.36087662,-5.0066196e-06,-1.2152556e-05,0.3706435,-2.8546851e-06,-4.080964e-06,0.059464205,-0.040546812,-3.8509415e-06,-0.037367094,-5.7987904e-06,-3.474648e-06,-0.00422352,-0.21090253,-4.913707e-06,-4.5788415e-06,-6.0462994e-06,-4.6512896e-06,-6.71504e-06,-2.8082216e-06,-4.2182583e-06,-0.053644124,-4.2172005e-06,-5.5858386e-06,-4.4225653e-06,0.27754498,-3.9528677e-06
THBS2,2.705525e-07,1.8020167,9.792662e-07,2.6855423e-06,-0.15104116,8.768484e-07,8.505724e-07,1.0603313,-0.2796121,1.162496e-06,-9.359474,2.2300649e-06,3.6500572e-07,5.4488645,-0.20522901,1.5618216e-06,1.2837417e-06,1.1127133e-06,1.0746869e-06,2.2270872e-06,1.0133418e-06,4.986622e-07,-0.29814228,1.1968463e-06,1.4758751e-06,9.782351e-07,1.9822624,1.0191452e-06
ANKRD37,-2.8863678e-05,-0.5464241,-3.5587822e-05,-4.6775436e-05,-14.127767,-2.0912383e-05,-2.7502769e-05,2.0384905,6.6533546,-2.8879342e-05,-0.6286123,-3.2164236e-05,-3.9483835e-05,7.9388514,-0.022253796,-3.238244e-05,-4.0301224e-05,-3.5711033e-05,-3.158154e-05,-3.235307e-05,-3.547245e-05,-2.4921957e-05,0.35294724,-2.770849e-05,-2.8968305e-05,-2.531081e-05,-1.6579787,-3.44769e-05
CD300E,4.314165e-06,-1.5077968,5.2420055e-06,1.001846e-05,-2.2476664,3.8246003e-06,4.8225984e-06,0.14052369,-0.31666273,6.272301e-06,0.91103137,3.5437843e-06,7.40808e-06,-0.39125648,0.18493168,7.899113e-06,6.193618e-06,7.94431e-06,8.563965e-06,9.462964e-06,4.7487415e-06,5.472458e-06,-1.492838,4.858909e-06,1.007918e-05,7.4724553e-06,4.719608,5.4097795e-06
CCDC30,3.90446e-06,1.9264876,6.428744e-06,7.054825e-06,16.087908,1.6443114e-06,2.9909825e-06,4.242006,-25.411877,3.9199813e-06,1.5858873,6.4698875e-06,1.5698053e-05,-0.2881658,-0.098261915,3.4160967e-06,5.7103503e-06,3.81371e-06,4.1526255e-06,7.479933e-06,4.781304e-06,5.4878324e-06,3.5559578,4.8007682e-06,5.454009e-06,5.2299824e-06,-1.600052,8.155526e-06
GNG2,6.1537826e-06,0.45822182,1.2190222e-05,1.5229803e-05,0.4273396,5.4462944e-06,5.2721775e-06,0.017700773,0.2960378,5.702597e-06,0.59985745,7.4277946e-06,1.2803166e-05,3.7533827,0.3401931,6.845769e-06,6.209541e-06,6.226038e-06,3.4678528e-06,7.17577e-06,5.433101e-06,6.8928484e-06,0.06782808,5.1346315e-06,5.2006276e-06,4.8912448e-06,-5.960695,6.232955e-06
AKAP14,-3.1386622e-05,0.75122,-3.7464953e-05,-6.630061e-05,-3.566259,-3.265378e-05,-2.3412596e-05,-0.49080414,-32.269894,-3.4411194e-05,0.4192907,-3.5348978e-05,-4.699819e-05,4.5107856,-0.022653457,-3.1878782e-05,-3.549998e-05,-3.1035048e-05,-2.416571e-05,-4.3308108e-05,-3.8482325e-05,-3.735968e-05,22.280895,-2.9903975e-05,-3.5709465e-05,-2.9198845e-05,8.388091,-3.264674e-05
KLK12,-3.8697594e-06,-0.57497555,-4.189128e-06,1.9347695e-05,3.8366532,-2.4240762e-06,-4.2885617e-06,0.40604365,-0.58904976,-1.6053252e-06,-0.13014059,2.9818902e-06,-1.3164538e-05,-0.47469074,-0.038188986,-5.2610767e-07,6.7656556e-06,2.4075985e-06,-8.065094e-07,9.5168366e-07,-2.0511952e-06,-1.3396646e-05,-2.4476097,4.7939693e-07,-2.7846006e-06,-1.2285155e-06,0.011981841,-6.3852876e-06
INSIG1,-1.6999193e-05,-5.3228083,-2.6191485e-05,-6.2060106e-05,17.092325,-2.0167136e-05,-2.012142e-05,5.9688506,1.4524741,-2.1558286e-05,4.0858283,-2.964138e-05,-2.2527694e-05,-17.115854,0.70637566,-2.3485858e-05,-2.7399425e-05,-2.0396212e-05,-2.6418227e-05,-3.1759864e-05,-2.2828512e-05,-2.080527e-05,-8.670388,-1.8978126e-05,-2.8901297e-05,-2.1476239e-05,1.8036782,-2.0857231e-05
CFAP73,5.019401e-05,4.2702565,5.5700148e-05,5.3820102e-05,41.421722,5.0579485e-05,3.6862268e-05,6.377985,-90.31954,4.30359e-05,2.4446373,5.003257e-05,7.074399e-05,8.814334,-0.35152104,3.9939063e-05,5.0770752e-05,3.8557446e-05,3.8902093e-05,4.773716e-05,5.917526e-05,6.0975002e-05,13.998019,5.652774e-05,4.1776613e-05,4.0558065e-05,13.343166,3.588599e-05
CXCR3,-0.00010010917,0.5384224,-0.00011425285,-0.00016582586,-1.492014,-7.901967e-05,-0.00010772921,-0.4841837,-0.005677111,-8.4479965e-05,-0.0514292,-0.00013227589,-0.00011018688,1.3130089,-0.638897,-0.00010740328,-0.00016054098,-0.000121544865,-0.00011539471,-0.00012885794,-0.00011457821,-7.105831e-05,0.8176834,-9.081358e-05,-0.00012101949,-9.5114956e-05,0.005196601,-9.033223e-05
LILRB4,8.640786e-05,3.8606117,0.00014432163,0.00015840576,-0.47262985,8.599046e-05,7.874031e-05,16.930689,3.7573812,8.640658e-05,1.3126062,0.00015011842,0.00010285891,-51.010902,1.3975841,0.00010750987,0.00014234617,9.166575e-05,9.924588e-05,0.00013214054,9.3013696e-05,9.2283786e-05,5.254344,0.00011331402,0.00012762735,8.897882e-05,18.968264,7.458926e-05
TNFRSF4,-1.5244285e-05,0.15747815,-1.3575066e-05,-2.3024273e-05,0.16169381,-1.1785376e-05,-1.6600869e-05,-2.0494642,-0.36902145,-1.3528785e-05,0.31814882,-1.7016822e-05,-1.8595483e-05,3.0088403,-1.0399209,-1.486926e-05,-1.6636322e-05,-2.0918122e-05,-2.1702133e-05,-1.5391488e-05,-1.8776927e-05,-1.3634278e-05,0.43408275,-1.1594311e-05,-1.5934218e-05,-1.7784732e-05,-0.6215248,-1.7000946e-05
KRT16,1.6011196e-05,-0.39534009,2.8269687e-05,1.9687903e-05,-6.1711674,1.1287961e-05,1.475712e-05,-0.09871908,2.7583601,1.6249613e-05,0.5792436,1.611979e-05,2.240033e-05,0.82302177,-0.03784809,1.1641073e-05,1.5089028e-05,1.196164e-05,1.720021e-05,1.5322868e-05,1.748671e-05,2.2381515e-05,2.6601703,1.2895334e-05,1.6098917e-05,1.362395e-05,-0.11803705,1.6244046e-05
KRT14,-0.0003717525,2.7775478,-0.00062752765,-0.0006568793,-51.86805,-0.0003677262,-0.00035227658,-0.19017784,3.4758296,-0.0003796368,-1.0517209,-0.00040841682,-0.0007534869,-0.66151243,-0.10498415,-0.00041050243,-0.00034617755,-0.00043698525,-0.00041427792,-0.0004928544,-0.00042387296,-0.000523135,46.82483,-0.00033815013,-0.0004397845,-0.00030597526,0.8068241,-0.0005454058
TNFRSF18,3.914157e-06,1.1648725,8.823268e-06,9.24754e-06,2.7245255,3.6945794e-06,8.383568e-06,-1.6015793,0.22172523,1.01557025e-05,0.73583335,1.0645012e-05,4.712597e-06,0.93562067,-0.02340993,4.41708e-06,1.4015866e-05,-6.5476247e-06,7.0225997e-06,2.2813563e-06,8.06036e-06,-1.2572627e-06,1.7659825,-1.5768776e-06,1.2941641e-06,8.702658e-06,-5.9236646,-1.2709709e-06
FAM183A,0.00033691834,21.200705,0.0003204765,0.0003947192,123.50803,0.00032722089,0.00025711276,43.636337,-385.03964,0.00028733467,11.293202,0.00032026024,0.000401873,24.59008,1.0637033,0.0002797122,0.0003599114,0.00025746148,0.0002420817,0.00032335854,0.00040953126,0.00035297428,110.55102,0.00038349087,0.0002704851,0.00026644723,49.190582,0.00018844586
LILRA5,5.8769783e-06,1.7871476,1.8310348e-05,2.12352e-05,-0.71455574,5.79888e-06,1.2223156e-05,-2.915315,-1.4032981,7.695122e-06,0.79280734,5.6939775e-06,2.1320544e-05,0.62754494,0.04040129,1.1358006e-05,5.1644147e-06,1.558285e-05,1.671457e-05,1.5232009e-05,9.490532e-06,1.1282554e-05,-0.86508435,8.643883e-06,1.4306412e-05,9.759771e-06,2.650117,1.8816463e-05
AKR1C1,0.0002110108,11.272948,0.0003504118,0.00033998408,-12.098937,0.0001863786,0.0001787375,22.447117,12.786114,0.00017898182,-0.7029246,0.0002084517,0.0003898002,4.122824,2.5248861,0.0001981189,0.000168394,0.00024658977,0.00020450076,0.0002655214,0.00022133527,0.00030052327,-55.945274,0.00018019602,0.00020212312,0.00015320553,15.588821,0.00025057906
MT1X,0.00012255457,-39.4404,0.00014687437,0.00021384654,-88.339005,0.00010252089,0.00011998018,44.353825,-17.360228,0.00012454983,-2.2260969,0.0001694414,0.00013848167,-75.1146,7.005306,0.00012005287,0.00015903711,0.00015451868,0.00014765076,0.00013532849,0.00013709349,0.000120100754,11.196087,0.00014066519,0.00017545623,0.00012652723,159.92244,0.00013469387
DYNC2H1,-2.5416514e-06,11.850395,-8.321125e-06,-1.4408074e-05,20.16472,-6.529245e-06,-7.660735e-06,9.80319,-61.865234,-8.162664e-06,3.223664,-1.9794968e-06,1.0328903e-05,2.778632,-0.5970422,-7.4477634e-06,-1.1720647e-05,-1.2965087e-05,-3.2285848e-06,-4.3017076e-06,-1.0519651e-05,-8.4327826e-07,11.584997,-4.776834e-06,-9.644808e-06,-5.4605266e-06,3.0567856,-3.0237868e-06
BCAM,-6.822663e-06,-58.784885,4.2710676e-06,7.753351e-06,-90.812546,1.5283835e-05,-7.998662e-06,-0.90937203,-9.2787695,1.2795729e-05,-0.67005926,-5.1932466e-06,-6.049354e-06,61.715523,-1.5061593,-1.7995859e-06,2.1562514e-06,-2.4529558e-05,-1.0566051e-05,4.4242115e-06,-8.907697e-06,1.753283e-05,5.7052255,2.013432e-06,2.2392396e-05,6.553398e-06,94.541,-5.0411436e-06
FPR3,-1.8918249e-06,-5.925071,-7.276596e-06,-9.3311e-06,0.40363213,-2.2943166e-06,-4.02071e-06,5.881833,2.3923728,1.0414099e-06,6.4777365,-3.7108273e-06,-2.6873483e-06,-35.531242,0.4026506,-3.8020137e-06,-1.2495213e-06,-7.966451e-06,-6.6255657e-06,-3.1586019e-06,-3.281269e-06,-3.709762e-06,1.0398867,-5.9347353e-06,8.954475e-07,-1.9354022e-06,24.858267,-6.815365e-06
C11orf96,4.057373e-05,-142.81728,4.2147145e-05,6.069227e-05,11.504308,3.876055e-05,4.639038e-05,33.569324,-1.011901,4.3513177e-05,-2.0024118,5.116612e-05,4.2139436e-05,76.593155,4.288763,4.7104575e-05,5.2466534e-05,4.196755e-05,4.436167e-05,4.488374e-05,5.0571707e-05,4.4228327e-05,8.183162,4.344018e-05,4.7481375e-05,4.6463487e-05,11.691984,4.2475807e-05
CDHR4,4.027187e-06,0.38642985,8.8289835e-06,9.603025e-06,23.912413,1.7673691e-06,2.7001342e-06,3.7452328,-33.292694,8.1075505e-06,0.9205515,6.9253347e-06,8.115966e-06,-0.25839126,0.42818433,8.476871e-06,7.4956033e-06,6.1806877e-06,3.5972728e-06,5.793738e-06,6.0952048e-06,6.6393786e-06,-7.448351,8.322423e-06,1.078314e-05,8.56204e-06,11.606486,1.3681946e-05
COL4A1,3.5530609e-06,-2.7976787,3.5075545e-06,3.0979156e-06,2.7980163,3.2476078e-06,3.4238785e-06,-4.1838264,-0.086960115,2.7094022e-06,-8.781041,8.894231e-06,3.40556e-06,3.570881,0.37902057,3.538449e-06,4.876748e-06,8.052179e-06,2.7564097e-06,3.9132988e-06,5.777558e-06,3.7584093e-06,-0.046053667,4.0625287e-06,3.5113212e-06,4.428098e-06,9.147559,3.4318043e-06
GJA4,3.483095e-07,1.5296724,8.732041e-07,2.2277718e-06,0.88260525,1.1013108e-06,5.1727613e-07,-2.7511187,-0.87223965,2.5386569e-06,-2.7825832,5.5589436e-07,4.035907e-07,0.8058719,-0.040788088,1.2627479e-06,1.3325866e-06,2.3328723e-06,-1.4641964e-06,1.4289791e-06,5.4931104e-07,-2.9675238e-07,-0.5588701,1.3965962e-06,1.5856356e-06,1.292807e-06,3.7874308,2.384953e-07
ISG15,9.636695e-05,-9.052431,8.1658145e-05,7.7581e-05,32.991295,8.9152956e-05,8.784601e-05,7.042923,11.104624,8.200017e-05,11.932082,8.797919e-05,0.000114792296,-53.228302,3.175779,9.3757815e-05,9.881399e-05,9.3158225e-05,7.7768906e-05,7.902388e-05,0.000122031204,0.000104915176,-5.7863603,0.00010140556,6.94048e-05,8.178689e-05,1.8186846,6.432818e-05
HIST1H1C,4.6192304e-06,9.082495,-1.0796966e-06,-5.9877266e-06,-16.132362,2.0684797e-06,9.115802e-07,-5.240236,25.292488,2.7659478e-06,-0.72222775,-1.2206395e-06,6.9901257e-06,-10.039616,-0.4156588,-2.176945e-06,2.3347288e-06,2.6864927e-06,1.6027341e-06,-3.644795e-06,8.409348e-06,3.2617259e-06,2.6795459,6.3468924e-06,2.1617782e-06,2.955636e-06,-4.5044613,-9.334583e-07
DMBT1,-4.2282867e-05,-46.34121,-3.6719284e-05,-5.1967276e-05,-15.856606,-2.711991e-05,-4.0106162e-05,0.5580597,3.2822886,-3.5324156e-05,6.0961027,-4.7517366e-05,-5.5263074e-05,41.61718,0.255492,-4.4827557e-05,-5.7433954e-05,-5.840673e-05,-4.529594e-05,-4.190452e-05,-5.8037334e-05,-3.260411e-05,-6.3140364,-3.9596292e-05,-4.170296e-05,-4.6044584e-05,16.703585,-5.234091e-05
COL14A1,-5.1647917e-06,4.183275,-6.5606755e-06,-9.933315e-06,-1.3235466,-3.0468616e-06,-6.000398e-06,1.4869634,-0.7896685,-4.6407963e-06,-6.665981,-6.9205335e-06,-5.3631397e-06,-0.0803035,-0.4120412,-4.6605733e-06,-5.5040728e-06,-8.532017e-06,-5.2032988e-06,-4.756184e-06,-4.9186174e-06,-4.995055e-06,-2.546701,-3.494716e-06,-4.663923e-06,-4.611059e-06,6.148102,-3.882825e-06
TPRG1,4.291866e-06,0.1657527,8.006664e-06,8.06803e-06,3.2232225,2.8999816e-07,3.9698075e-06,0.9682787,0.82203674,3.063109e-06,-0.18134052,6.623142e-06,1.0275957e-05,-2.1983798,-0.026896762,5.9568893e-06,2.7051844e-06,8.625065e-06,4.7235317e-06,5.4191596e-06,3.989926e-06,3.6163021e-06,-2.1148784,2.3702096e-06,3.7332077e-06,2.2821973e-06,-0.657892,9.476062e-06
MORN2,0.000104039056,15.867666,0.00011205987,0.000121987076,68.326965,0.00010073757,8.58691e-05,8.277361,-178.98912,8.2880026e-05,5.7998657,9.671268e-05,0.00015194433,-16.39023,0.71212673,8.39531e-05,0.00010750131,7.991948e-05,9.6660435e-05,9.5184885e-05,0.00011860941,0.000116694726,72.06182,0.00010997837,7.370502e-05,7.919044e-05,24.331636,6.929164e-05
NWD1,2.6812037e-05,1.2612029,3.2554603e-05,4.6771493e-05,6.493105,1.8781542e-05,2.7571545e-05,-1.6768476,-27.496246,1.8623377e-05,0.40687224,4.375143e-05,2.6140258e-05,0.46900648,0.6097627,2.767638e-05,5.2142233e-05,2.5668398e-05,3.7793256e-05,4.3706073e-05,2.8953971e-05,1.4971244e-05,21.79631,2.8324963e-05,4.438054e-05,2.5302685e-05,-1.8637428,1.197594e-05
ARL4C,-1.2183476e-05,-0.38452247,-1.9980062e-05,-4.4262804e-05,-7.542976,-1.21727335e-05,-2.322558e-05,8.3285885,1.7563441,-1.8599168e-05,1.68227,-2.6350128e-05,-2.4376832e-05,-9.84302,0.42413452,-1.7286315e-05,-2.2455035e-05,-1.6747646e-05,-2.457776e-05,-1.9107303e-05,-2.3498107e-05,-8.007929e-06,5.13449,-8.720029e-06,-2.3318064e-05,-1.950465e-05,0.44507864,-2.477642e-05
FAM25A,-3.0865076e-06,0.043081682,-4.779857e-06,-3.9244555e-06,-0.05724658,-3.1426919e-06,-2.1444346e-06,0.0068719955,0.73026365,-2.7595847e-06,0.0069282847,-2.7184929e-06,-1.8296278e-06,-0.060293123,0.0029732008,-2.7859282e-06,-2.0374887e-06,-2.3814864e-06,-1.2465073e-06,-2.0823763e-06,-2.7141941e-06,-3.463335e-06,-0.65090805,-3.3167182e-06,-2.3194987e-06,-1.6698667e-06,-0.02162099,-2.0020323e-06
HEPACAM2,0.00014741464,-1.2688786,0.00022713751,0.0002664393,14.526248,0.0001266623,0.00014677373,0.5526008,-2.0706255,0.00014638112,-0.21186455,0.00015595598,0.00023207636,1.1340498,-0.11643772,0.0001505907,0.00014440063,0.00018533968,0.00016282647,0.00019263872,0.00016423373,0.00018871247,-12.188334,0.000117841635,0.00017309618,0.00012285849,-0.35996577,0.00015484371
PLA2G2A,-5.413294e-06,0.49013913,-5.513827e-06,-6.427795e-06,1.2985294,-3.9839224e-06,-3.8089097e-06,-6.6313896,-0.27762115,-4.5873708e-06,-15.976666,-5.962564e-06,-5.2206847e-06,26.5262,0.6120369,-5.3412887e-06,-5.656352e-06,-9.655791e-06,-5.049272e-06,-6.290358e-06,-6.553502e-06,-5.2499195e-06,-1.0473628,-5.835362e-06,-6.665073e-06,-5.2571004e-06,-4.9937663,-5.4260368e-06
HES4,-8.003495e-06,3.81082,2.0016943e-05,-2.4755758e-05,-23.194084,5.527161e-07,-7.757603e-06,4.305282,-4.6619678,4.9923647e-06,7.2682724,-2.2159245e-05,5.750399e-06,3.7250416,0.94781667,-3.0429553e-06,-2.0583302e-05,-2.368565e-05,-1.04860155e-05,-7.8700095e-06,-1.4021635e-05,2.480976e-05,-24.311264,4.3709388e-06,-7.9065285e-07,-1.2712304e-05,32.110172,-1.6892682e-06
PDCD1,-1.2271015e-06,-0.3016779,-4.6518437e-07,2.4884587e-06,0.63969374,-1.4710989e-06,-7.8368777e-07,0.19217639,0.08543927,-9.868492e-07,0.13478152,-5.9190364e-07,9.103282e-08,1.5585179,-0.2038664,-1.6458748e-06,-2.64021e-06,1.0086554e-06,-6.1443285e-07,-6.7914704e-07,-4.870812e-07,-1.4880181e-06,0.05654087,-1.7835562e-06,-3.1247087e-06,-1.1685211e-06,-2.1615899,-4.736032e-07
TCTEX1D4,-0.000100907644,1.485441,-0.00010962974,-0.00013200124,24.865334,-9.628462e-05,-7.367915e-05,3.2040508,-76.78297,-9.280342e-05,0.707092,-9.3398034e-05,-0.00013831726,8.978412,-0.27144134,-8.677245e-05,-0.00010759648,-8.149231e-05,-8.162428e-05,-0.00010892965,-0.000115895935,-0.00011645281,28.333197,-9.368392e-05,-7.644417e-05,-8.5539294e-05,9.482753,-6.987991e-05
SELL,-0.00011838819,-0.6707273,-0.00011343693,-0.00017345313,0.34037977,-8.9508074e-05,-0.00012659628,1.0301133,-0.22488089,-0.000109833694,-1.4271922,-0.0001301378,-0.00013348751,0.8198808,-0.25444242,-0.00012990844,-0.00015889198,-0.00015197723,-0.00015814533,-0.00013121082,-0.00015119322,-8.512374e-05,1.458675,-9.377894e-05,-0.00013057383,-0.00013507575,-1.0693665,-0.00011945133
HBA2,-6.864418e-05,3.529183,-0.00011638846,-0.000120080505,-7.13304,-6.521099e-05,-7.270941e-05,-0.18786998,10.995684,-6.584957e-05,-1.2631096,-0.00011676324,-7.800238e-05,-3.5666668,-0.008672175,-8.109703e-05,-0.00011904255,-6.234619e-05,-7.8825295e-05,-0.000100257465,-8.4073086e-05,-7.3241645e-05,-7.7005687,-9.784239e-05,-9.963225e-05,-6.626292e-05,5.33667,-4.779999e-05
CFAP54,-1.3560292e-05,0.32516876,-1.671845e-05,-1.7124054e-05,14.735078,-1.3637888e-05,-1.1489936e-05,6.2073803,-31.806448,-1.1820057e-05,1.8799926,-9.325979e-06,-1.9163861e-05,0.18603513,-0.4410714,-1.2028884e-05,-1.4095512e-05,-1.232764e-05,-1.304466e-05,-1.3471439e-05,-1.4494062e-05,-1.690099e-05,1.5599976,-1.3584594e-05,-1.020172e-05,-1.1175372e-05,7.3541193,-1.0340876e-05
S100A16,-5.8940703e-05,-0.0069469623,-9.239431e-05,-0.00012688202,16.567457,-5.944438e-05,-5.617438e-05,-11.66974,-4.9193554,-8.784056e-05,2.4805744,-8.550534e-05,-9.930057e-05,7.652239,2.1120205,-7.578768e-05,-7.033137e-05,-6.758563e-05,-5.3526997e-05,-8.0692436e-05,-7.4717274e-05,-9.064197e-05,-35.54286,-5.1192896e-05,-0.0001017876,-7.59365e-05,23.3281,-9.718709e-05
SAXO2,1.793157e-05,2.688643,1.9998846e-05,1.2835161e-05,32.577316,1.7863074e-05,1.7775981e-05,8.903369,-102.39986,1.4880424e-05,2.286866,2.0454214e-05,2.2315808e-05,0.16767482,0.056535784,1.0522286e-05,1.9915848e-05,2.0316136e-05,1.9122303e-05,1.5542675e-05,1.9238674e-05,1.8263421e-05,40.056774,1.4845547e-05,1.1489016e-05,1.35880755e-05,15.662349,1.4589422e-05
PRELP,-3.6699646e-06,3.805668,-5.155342e-06,8.2421667e-07,5.6191063,-3.512103e-06,-3.0581746e-06,27.545635,-0.83546275,-1.4358134e-06,-89.973976,5.1106224e-07,-2.9090745e-06,41.531776,0.96371675,-8.1299584e-07,-3.4741781e-06,-3.0139568e-06,-2.1603464e-06,-2.0377972e-06,-3.2197827e-06,-7.0961673e-06,-0.8568944,-7.285865e-06,-2.298749e-06,-1.7279309e-06,12.200473,-1.1957019e-06
SNTN,6.898757e-05,9.830308,7.4911004e-05,7.627782e-05,108.57473,6.687705e-05,6.0083545e-05,30.360777,-258.32544,6.326383e-05,4.485582,7.373325e-05,8.244249e-05,16.747112,-1.2284973,6.61217e-05,7.787296e-05,5.3483527e-05,5.436509e-05,6.5807864e-05,8.163077e-05,7.664938e-05,58.704548,8.029075e-05,6.513795e-05,5.8747348e-05,30.849554,5.192678e-05
FAM26F,1.6612794e-05,4.08731,3.3713477e-05,4.424175e-05,-5.8916807,2.4450512e-05,1.9731477e-05,11.327383,-0.47372776,2.0652451e-05,0.39323545,2.1608299e-05,4.5082048e-05,-19.283823,0.7171331,2.3599718e-05,1.1692604e-05,1.4778939e-05,2.207487e-05,2.6231091e-05,1.39156355e-05,3.37052e-05,4.137205,1.560738e-05,2.307715e-05,1.2298116e-05,4.986518,2.3899114e-05
LRRK2,1.5752941e-05,-150.63788,2.967438e-05,4.911966e-05,0.92782205,2.1724038e-05,2.621221e-05,14.1284075,-0.3769463,2.2529703e-05,4.582072,2.9822291e-05,1.10590445e-05,89.69101,5.316434,2.9341934e-05,2.8320235e-05,2.9872232e-05,2.9210394e-05,4.1801384e-05,2.3650748e-05,2.5668907e-05,3.2125006,3.596323e-05,3.179241e-05,2.7044103e-05,33.156044,2.3183287e-05
HACD4,-4.043657e-06,7.5561204,-1.1397577e-05,-7.6241618e-06,-10.624021,-5.415341e-06,-4.182219e-06,-2.3307705,-13.910578,-7.4546892e-06,-2.0182083,-1.0446386e-05,-8.424491e-06,5.0857534,-0.25065064,-4.44485e-06,-6.504637e-06,-1.0900379e-05,-6.5991577e-07,-2.6024525e-06,-7.634303e-06,-7.6248393e-06,16.652243,-8.224637e-06,-5.254112e-06,-5.8849264e-06,-0.15976092,-1.3624278e-05
CFAP126,-3.5902107e-05,-8.65616,-5.0540828e-05,-6.546591e-05,-15.395374,-3.1895994e-05,-3.1027208e-05,-1.2959458,21.635136,-3.7181086e-05,-0.57794577,-4.1892803e-05,-4.929197e-05,0.5597857,0.13545427,-4.1092277e-05,-4.263799e-05,-3.324645e-05,-3.117624e-05,-5.386326e-05,-3.6295405e-05,-4.7159512e-05,1.1653032,-3.2612952e-05,-4.4252138e-05,-3.6154466e-05,2.4305165,-3.2769276e-05
SBSN,-9.433388e-06,-0.15585223,-1.3633462e-05,-1.5325959e-05,-3.7338576,-1.0919573e-05,-8.806664e-06,0.10391851,-0.31912264,-1.1800298e-05,-0.15462427,-1.0981454e-05,-1.1757551e-05,0.17658877,0.027302554,-1.0749908e-05,-1.0334622e-05,-9.660119e-06,-7.935101e-06,-9.643666e-06,-1.1746133e-05,-1.3332403e-05,4.045622,-9.633882e-06,-1.1741067e-05,-9.6972435e-06,0.010232236,-1.10366445e-05
KIR2DL4,-3.2061007e-06,0.19263896,-3.1484915e-06,-7.659034e-06,-0.6338342,-3.4558027e-06,-4.651509e-06,-0.20807707,-0.024294434,-4.8450274e-06,0.15220693,-3.2027265e-06,-4.1841017e-06,0.28104854,0.18733297,-3.6694241e-06,-3.6094634e-06,-6.358362e-07,-7.3083634e-06,-3.7472234e-06,-3.6825493e-06,-5.424301e-06,-0.043668807,-1.4894238e-06,-5.1414113e-06,-4.1149383e-06,0.09672371,-3.4635425e-06
APOD,5.8426245e-05,17.087242,8.373053e-05,0.00014118908,17.375927,5.4270156e-05,6.226395e-05,20.752657,-21.450497,6.6704226e-05,-42.595932,7.9664904e-05,7.1313814e-05,23.862099,-2.9955206,7.8022604e-05,8.860944e-05,4.4028366e-05,7.1790375e-05,8.211836e-05,6.0609484e-05,5.0804643e-05,-35.94266,2.9771265e-05,8.0986516e-05,6.1544175e-05,23.905338,6.4531254e-05
