gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
POU2F2,0.00017171421,19.191101,0.00022189216,0.00026101887,20.092644,0.00015360201,0.00017581173,18.096035,12.105529,0.00018318718,8.369915,0.0002220665,0.00021322929,53.597603,1.8359972,0.00018546263,0.000212021,0.00022421264,0.00017032443,0.00018942675,0.00022719394,0.0001940464,17.444431,0.00018903939,0.00020568591,0.00018769142,20.681969,0.00019219973
IBSP,1.0488354e-06,0.08963444,1.6286411e-06,2.723481e-06,0.073728,9.98578e-07,1.0464553e-06,0.1310544,0.12075429,1.2008054e-06,0.044416394,1.4077204e-06,1.4051051e-06,0.34209135,0.04115179,1.3421607e-06,1.4336887e-06,1.270227e-06,1.1829568e-06,1.6285933e-06,1.2568443e-06,1.2035802e-06,0.17124636,1.1985356e-06,1.113027e-06,9.551061e-07,0.1360311,1.0795598e-06
APBA2,3.84744e-05,6.8683305,5.2715553e-05,6.892706e-05,6.630045,3.4570574e-05,4.454227e-05,5.2968736,2.85156,4.5679626e-05,2.4842503,4.189406e-05,4.8036738e-05,9.714713,2.0596042,4.128688e-05,4.543097e-05,3.894651e-05,5.2651027e-05,4.775603e-05,4.554716e-05,5.054246e-05,5.2257767,3.2740583e-05,5.2042622e-05,4.1834548e-05,19.350214,3.969555e-05
EFCAB1,0.0003119293,15.3874235,0.00039984725,0.00041928847,68.595825,0.00026911675,0.00025845217,14.307266,242.75197,0.00028336167,6.3250666,0.00027780922,0.00034067358,22.309052,1.5469495,0.0002890353,0.00032405427,0.00033315405,0.00025653042,0.0003226186,0.00030483617,0.00034695116,133.15779,0.00031911445,0.0002846182,0.00025522624,37.2256,0.0002743009
MYOC,4.1919766e-06,2.62779,5.865005e-06,6.54008e-06,1.9879433,3.730273e-06,3.8308085e-06,0.72339916,0.6893537,3.7698449e-06,16.436422,5.291754e-06,5.454893e-06,9.7157955,0.32564074,3.837425e-06,5.133353e-06,5.864099e-06,3.85685e-06,4.956805e-06,4.9170326e-06,5.192319e-06,1.0148454,5.422999e-06,4.456925e-06,4.5443558e-06,1.859325,3.9118036e-06
DAPK2,0.00019417325,61.385983,0.00020536403,0.0002626375,29.502972,0.00016298989,0.00019539834,10.789388,8.652172,0.00019397153,6.945945,0.00023048994,0.00023743694,42.122856,1.2822608,0.00019399944,0.00023051264,0.00020189669,0.00020271356,0.0001952456,0.00023565856,0.00021137373,29.078236,0.00017058145,0.00021632458,0.00019739274,13.588352,0.00018505582
STAP1,0.00021807369,17.381199,0.00027117506,0.00031256548,12.840936,0.0001802475,0.00020252254,3.2238364,3.7437084,0.00021097007,2.764337,0.00023282596,0.00028366287,11.816478,4.8888884,0.00020768898,0.00022843486,0.00023567876,0.00024210203,0.0002340986,0.00024108273,0.00024411657,9.8249445,0.00019427907,0.00023874974,0.00021840325,7.1086717,0.00021237308
VCAN,0.0006994994,183.99997,0.0008426719,0.00095186394,58.89787,0.00062730414,0.0006701085,114.10704,73.584175,0.00073932984,103.78957,0.0008483879,0.00080630835,513.39844,18.545013,0.0007174449,0.00086583546,0.0008822145,0.0006075414,0.00069732085,0.0009119694,0.0007628693,55.72357,0.00076349766,0.0007780474,0.00071049924,123.81825,0.0007086284
MSR1,0.00078085787,210.32571,0.0008794092,0.0009758227,77.69846,0.00070421037,0.00076477474,140.09816,40.642616,0.00086392974,173.14418,0.0009905777,0.0008556902,692.9809,15.31438,0.000813585,0.0009876827,0.00093729614,0.0006926846,0.0007471963,0.0010194078,0.00090326776,58.7679,0.00083875254,0.0009206526,0.0008045485,95.67973,0.00072439446
DNAH5,0.0004959479,42.533813,0.0006303665,0.0006722818,140.08235,0.0004232337,0.00043169974,40.09872,301.5097,0.00045610176,11.611253,0.00046441847,0.0005638804,41.80001,2.1625152,0.0004638764,0.00053958694,0.0005265092,0.00041985177,0.0005083652,0.00049822294,0.0005472243,115.42661,0.00048868416,0.0004702209,0.00041719485,44.314697,0.00044994883
TNC,0.00039689243,23.555267,0.0006260531,0.00067259814,159.66998,0.00038440165,0.00039850947,9.098742,27.146082,0.0004526822,20.64084,0.00045619288,0.0006541583,32.328274,2.3371837,0.00042022372,0.000420978,0.00045447386,0.00041449594,0.00047942158,0.0004698153,0.0005327567,122.41308,0.00035539622,0.0004967776,0.0003711368,21.24455,0.00048230137
ADAM28,0.00027429726,12.734798,0.0003797112,0.00045933272,148.50351,0.00024851307,0.00027515428,16.598915,62.892185,0.00029486927,10.488014,0.00033367617,0.0003617774,38.20075,3.1294873,0.00028622057,0.00033322614,0.00033522252,0.0002868819,0.00031842393,0.00032700296,0.0003141933,202.90282,0.00026409668,0.00034476866,0.0002761299,35.076447,0.00029995132
